num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
253,1103943.629,1098176.026,5767.602713,2197.184302,5.28E+02,
254,1345259.848,1333610.226,11649.62182,755.8512121,2.21E+02,
255,1296889.525,1283212.915,13676.60978,1102.50463,3.11E+02,
256,1234929.219,1223839.54,11089.6785,1326.111275,3.57E+02,
257,1161920.545,1161602.848,317.6973638,1462.122678,3.70E+02,
258,1234967.751,1234967.751,0.00039434,2632.802691,7.08E+02,
259,1178553.556,1171257.803,7295.753489,1728.913998,4.44E+02,
260,1143532.365,1139219.732,4312.632831,1491.125109,3.71E+02,
261,1060805.159,1058755.425,2049.734335,2561.214821,5.92E+02,
262,1092738.746,1092001.707,737.0394846,1202.100878,2.86E+02,
263,1010957.019,1005716.439,5240.580342,0.0000996,2.19E-05,
264,1245362.717,1245265.625,97.09167344,0.0000996,2.70E-05,
265,1030446.464,1027556.211,2890.253341,30.00261394,6.73E+00,
266,983475.4417,982278.1826,1197.259069,0.0000996,2.13E-05,
267,922031.0921,921284.1338,746.9583308,780.0654966,1.57E+02,
268,1186794.774,1186794.774,0.00010287,1428.763101,3.69E+02,
270,1317647.276,1317647.276,-0.00044294,2268.788629,6.51E+02,
271,1246408.323,1246408.323,-0.0004378,1856.692116,5.04E+02,
272,1098646.771,1086133.56,12513.21088,686.927444,1.64E+02,
273,1051472.278,1046974.578,4497.700317,4770.646254,1.09E+03,
274,1235154.688,1235154.688,0.00011285,1222.797266,3.29E+02,
275,1172707.362,1165050.361,7657.000886,674.8881531,1.72E+02,
276,1020767.258,1019031.751,1735.50746,2632.172885,5.85E+02,
277,1179817.055,1179817.055,0.00010358,1461.757628,3.76E+02,
278,1000907.385,1000907.385,6.464E-05,3054.493426,6.66E+02,
279,1285190.337,1285190.337,0.00022627,0.00010416,2.91E-05,
280,978402.9583,977324.7474,1078.210924,3371.402158,7.18E+02,
281,1079465.457,1079465.457,6.96001E-05,1027.829607,2.42E+02,
282,949559.5114,946735.5853,2823.926062,1062.217232,2.20E+02,
283,1106901.713,1106901.713,-0.00025664,1100.8175,2.65E+02,
284,1091090.842,1091090.842,0.00027935,1099.528193,2.61E+02,
285,1058275.036,1056841.731,1433.304819,711.1931635,1.64E+02,
286,915018.0222,913939.8112,1078.210973,2441.284112,4.86E+02,
287,1007924.905,1007924.905,0.00047554,948.8427096,2.08E+02,
288,921473.6545,921142.3715,331.2830222,879.5960968,1.76E+02,
289,921596.8395,917126.4277,4470.411821,612.2937588,1.23E+02,
290,889740.4892,873996.9246,15743.5646,1100.8175,2.13E+02,
291,1297894.122,1297894.122,-0.00047535,299.9559998,8.48E+01,
292,1186916.288,1186722.081,194.207089,440.2949646,1.14E+02,
300,918419.2278,916684.573,1734.654818,2314.259039,4.63E+02,
301,851879.6617,848887.5223,2992.139429,1937.487865,3.59E+02,
302,854802.5641,853545.0795,1257.484584,2710.028616,5.04E+02,
303,934630.0783,925275.9512,9354.127143,1163.285346,2.37E+02,
304,993471.4928,986264.5687,7206.924065,3039.444658,6.57E+02,
305,1133364.179,1117832.651,15531.5276,972.8453837,2.40E+02,
306,958758.1521,950534.9268,8223.225312,1454.954356,3.04E+02,
307,1110015.241,1100476.436,9538.804935,1460.411786,3.53E+02,
308,1041307.948,1033714.444,7593.504087,2252.709441,5.11E+02,
309,1282540.901,1271252.421,11288.4798,569.5424829,1.59E+02,
310,1122615.681,1113076.876,9538.805004,1638.367218,4.00E+02,
311,852550.7582,851640.4564,910.3018306,3660.466096,6.79E+02,
312,957559.8875,949336.6622,8223.225307,1326.557155,2.77E+02,
313,1061625.55,1058851.733,2773.817016,843.3960704,1.95E+02,
314,1104601.054,1093958.384,10642.66961,1603.046017,3.86E+02,
315,1107926.929,1098388.124,9538.804793,976.1984711,2.35E+02,
316,1065172.053,1055416.792,9755.261042,2212.493286,5.13E+02,
317,1148819.764,1137407.82,11411.94383,3747.431467,9.37E+02,
318,1111961.683,1101730.494,10231.18933,873.2912473,2.11E+02,
319,1226029.782,1217356.359,8673.42314,2531.495244,6.76E+02,
320,1205802.361,1199762.168,6040.193315,2761.25553,7.25E+02,
321,1153702.922,1140666.629,13036.29281,3540.694784,8.89E+02,
322,1125243.475,1114853.929,10389.54569,1139.380745,2.79E+02,
323,1052014.314,1051381.926,632.3880877,1543.49496,3.54E+02,
324,994242.0362,992170.5754,2071.460847,1560.230556,3.38E+02,
325,1069831.723,1060292.919,9538.80441,1432.232182,3.34E+02,
328,1207728.567,1195380.658,12347.90885,1166.549497,3.07E+02,
329,1100819.674,1095789.554,5030.119915,2122.310797,5.09E+02,
330,902962.7276,899794.3039,3168.42373,36.85161292,7.25E+00,
331,1298169.712,1287726.516,10443.19628,2544.359715,7.19E+02,
332,878579.2635,874731.1216,3848.141912,4.747803802,9.08E-01,
333,1182871.184,1175916.691,6954.492618,1652.965387,4.26E+02,
334,89766.0082,89766.0082,1.40001E-06,751.2151891,1.47E+01,
400,102576.697,102576.697,4.814E-05,0.001344959,3.00E-05,
401,151979.88,143050.1302,8929.749787,188.1542217,6.23E+00,
402,166049.6075,152060.3472,13989.26025,0.001344959,4.86E-05,
405,582643.9172,567499.1507,15144.76652,2458.01511,3.12E+02,
406,415773.9898,383648.9229,32125.06694,2875.215287,2.60E+02,
407,589489.0552,578806.3505,10682.70475,766.0710867,9.83E+01,
408,712106.0745,632384.2203,79721.8542,5026.932709,7.79E+02,
409,1005073.111,1004835.983,237.1280598,0.000103298,2.26E-05,
410,1110394.05,1110394.05,0.00020902,13.20672863,3.19E+00,
411,1332042.951,1332042.951,-0.00030633,6396.306085,1.86E+03,
412,914802.6082,903907.1521,10895.45612,2923.389117,5.82E+02,
413,773250.3207,767494.1719,5756.148793,3968.416976,6.68E+02,
414,949689.5073,949689.5073,1.42993E-06,2752.859835,5.69E+02,
415,727581.6161,714032.2705,13549.34557,2832.582041,4.49E+02,
416,760408.9983,757062.4687,3346.529615,2871.996293,4.76E+02,
417,662995.1605,662995.1605,3.97901E-05,2999.378897,4.33E+02,
418,1059053.576,1058916.5,137.0760126,846.863926,1.95E+02,
420,873482.9145,844819.7232,28663.19134,1247.982619,2.37E+02,
421,640524.6201,585551.1319,54973.48822,1425.943213,1.99E+02,
422,618086.2388,549963.1175,68123.12134,2537.678521,3.42E+02,
423,658005.1048,563220.5766,94784.52821,0.0000876,1.26E-05,
424,955027.063,522965.445,432061.618,3075.033931,6.39E+02,
425,582894.8351,432077.543,150817.2921,3570.361542,4.53E+02,
426,723139.7789,626506.734,96633.04486,0.0000876,1.38E-05,
428,180898.0055,118137.9721,62760.03342,1.942623951,7.65E-02,
429,199686.5229,108000.218,91686.30489,1.942623951,8.45E-02,
430,47784.30944,39602.28354,8182.025901,1.942623951,2.02E-02,
433,1153027.202,1153027.202,-0.00049374,28.34772823,7.12E+00,
434,961636.3298,959593.2032,2043.126562,27.43322096,5.74E+00,
435,51075.49511,51075.49511,-2.2E-06,0.0000843,9.37E-07,
500,902810.8295,889524.221,13286.60846,2118.3223,4.16E+02,
501,815433.8485,802580.6607,12853.18783,4160.293619,7.39E+02,
502,843041.2397,824355.3061,18685.93363,2877.416349,5.28E+02,
503,705957.9099,691648.9906,14308.91933,3113.476976,4.79E+02,
504,724198.6584,704952.5893,19246.06915,3641.912196,5.74E+02,
505,756853.1597,723507.4149,33345.7448,3747.57856,6.18E+02,
508,638069.2501,631804.6174,6264.632665,4127.419959,5.73E+02,
509,586817.6638,586817.6638,-5.11995E-06,3044.183114,3.89E+02,
510,593086.3873,588645.6455,4440.74178,4870.6753,6.29E+02,
511,796174.398,788134.6585,8039.739523,4065.658178,7.05E+02,
512,720052.6836,706326.1701,13726.51351,2532.908966,3.97E+02,
