num_opportunities,EMP_2016,,,ERP_2016,,
551,346144.7036,327992.0021,18152.70155,1781.22771,134.2463292,
554,997844.2616,978622.9953,19221.26632,163.8517859,35.59911727,
555,1064938.977,1064275.188,663.7891073,1897.676492,440.0197663,
556,1170512.227,1167884.604,2627.623881,1619.075333,412.6371229,
557,1014519.113,1002102.949,12416.164,2693.797695,595.0459395,
558,1100633.364,1078378.438,22254.92588,2634.967264,631.4561296,
559,1175393.912,1175393.912,0,1207.292551,308.973508,
560,968749.4485,968361.9451,387.503397,159.2700973,33.59471795,
561,1023518.384,1000601.844,22916.53991,1552.136504,345.9002264,
562,1044943.905,1030261.588,14682.31744,1558.450175,354.5775093,
563,1105534.623,1090556.433,14978.19001,222.0617395,53.45291223,
564,983034.9565,981813.4798,1221.476734,2536.982929,543.014957,
565,1034483.255,1034483.255,0,0.000103157,2.32E-05,
566,1077620.026,1077620.026,0,0.000103157,2.42E-05,
567,956390.4951,954962.7429,1427.752167,34.56020565,7.196757268,
570,124340.0808,124340.0808,-3.42E-06,899.343123,24.34791904,
571,308603.4969,298894.8357,9708.661177,1877.192457,126.1348018,
572,377411.3025,367027.4184,10383.88405,1662.924016,136.6509305,
573,528433.2811,509767.6747,18665.60642,2091.703634,240.6664759,
574,620177.9433,588063.4819,32114.46142,3546.087232,478.8406558,
575,127784.9854,127784.9854,4.85E-05,2492.749538,69.35595526,
577,972414.2374,945346.6883,27067.54913,2646.404527,560.3157435,
578,1020904.814,979334.4836,41570.33083,3113.072967,691.9900307,
579,1193244.825,1137053.725,56191.09986,1503.44136,390.6081844,
580,998703.2138,957039.6639,41663.54992,794.0811464,172.6738681,
600,913979.9694,744860.3498,169119.6196,1436.253013,285.8201984,
601,778609.2749,644632.7553,133976.5196,3357.915455,569.2651741,
602,872397.6971,746517.6799,125880.0172,3370.899661,640.3031252,
603,798678.8311,647929.9365,150748.8946,3306.36293,574.9737032,
604,869594.2648,707446.5951,162147.6698,4246.706777,804.0706829,
605,881693.5295,715113.9001,166579.6294,2809.125173,539.2796482,
606,821278.3427,695182.208,126096.1347,2864.9511,512.3100433,
607,717189.4368,535576.1231,181613.3137,1713.915258,267.6384556,
608,746800.9031,587367.9984,159432.9047,4189.870633,681.2879913,
609,1054157.011,952798.6245,101358.3869,2934.489672,673.5396587,
