num_opportunities,EMP_2016,L2&L3,Marginal,Base,Net to Base,ERP,,
291,463595.0517,463595.0517,4.85E-05,463595.0517,4.85E-05,299.9559998,3.03E+01,
292,281518.7987,281518.7987,4.69E-05,281518.7987,4.69E-05,440.2949646,2.70E+01,
300,25263.13872,25263.13872,-2.39E-06,25263.13872,-2.39E-06,2314.259039,1.27E+01,
301,20851.82179,20851.82179,2.93E-06,20851.82179,2.93E-06,1937.487865,8.80E+00,
302,14496.32708,14496.32708,4.70E-07,14496.32708,4.70E-07,2710.028616,8.55E+00,
303,16122.91254,16122.91254,-5.00E-06,16122.91254,-5.00E-06,1163.285346,4.08E+00,
304,21193.46857,21193.46857,2.70E-07,21193.46857,2.70E-07,3039.444658,1.40E+01,
305,73922.60948,73922.60948,4.46E-06,73922.60948,4.46E-06,972.8453837,1.57E+01,
306,20887.55254,20887.55254,-4.93E-06,20887.55254,-4.93E-06,1454.954356,6.62E+00,
307,30888.99394,30888.99394,2.87E-06,30888.99394,2.87E-06,1460.411786,9.82E+00,
308,19264.17484,19264.17484,3.97E-06,19264.17484,3.97E-06,2252.709441,9.45E+00,
309,256002.701,256002.701,-2.15E-05,256002.701,-2.15E-05,569.5424829,3.17E+01,
310,29906.87364,29906.87364,-1.30E-07,29906.87364,-1.30E-07,1638.367218,1.07E+01,
311,7270.880442,7270.880442,4.70E-07,7270.880442,4.70E-07,3660.466096,5.79E+00,
312,14554.31749,14554.31749,4.66E-06,14554.31749,4.66E-06,1326.557155,4.20E+00,
313,11895.20034,11895.20034,-2.68E-06,11895.20034,-2.68E-06,843.3960704,2.18E+00,
314,30385.61311,30385.61311,-2.83E-06,30385.61311,-2.83E-06,1603.046017,1.06E+01,
315,31507.61984,31507.61984,5.70E-07,31507.61984,5.70E-07,976.1984711,6.70E+00,
316,104723.3136,104723.3136,4.06E-05,104723.3136,4.06E-05,2212.493286,5.04E+01,
317,90548.71812,90548.71812,1.46E-06,90548.71812,1.46E-06,3747.431467,7.39E+01,
318,47831.80019,47831.80019,-2.98E-06,47831.80019,-2.98E-06,873.2912473,9.09E+00,
319,218715.7907,218715.7907,3.79E-05,218715.7907,3.79E-05,2531.495244,1.21E+02,
320,160509.5276,160509.5276,-3.91E-05,160509.5276,-3.91E-05,2761.25553,9.65E+01,
321,65962.60533,65962.60533,-1.01E-06,65962.60533,-1.01E-06,3540.694784,5.09E+01,
322,89531.0666,89531.0666,4.54E-06,89531.0666,4.54E-06,1139.380745,2.22E+01,
323,36114.40707,36114.40707,4.67E-06,36114.40707,4.67E-06,1543.49496,1.21E+01,
324,35578.62807,35578.62807,-2.60E-06,35578.62807,-2.60E-06,1560.230556,1.21E+01,
325,59216.21395,59216.21395,-4.78E-06,59216.21395,-4.78E-06,1432.232182,1.85E+01,
328,158034.2379,158034.2379,4.19E-05,158034.2379,4.19E-05,1166.549497,4.01E+01,
329,52240.83568,52240.83568,-7.80E-07,52240.83568,-7.80E-07,2122.310797,2.41E+01,
330,38419.66621,38419.66621,-4.30E-06,38419.66621,-4.30E-06,36.85161292,3.08E-01,
331,294206.0408,294206.0408,-3.51E-05,294206.0408,-3.51E-05,2544.359715,1.63E+02,
332,27103.11587,27103.11587,-9.00E-07,27103.11587,-9.00E-07,4.747803802,2.80E-02,
333,63427.68091,63427.68091,-2.58E-06,63427.68091,-2.58E-06,1652.965387,2.28E+01,
334,1324.564465,1324.564465,0,1324.564465,0,751.2151891,2.17E-01,
400,9822.437832,9822.437832,4.00E-07,9822.437832,4.00E-07,0.001344959,2.88E-06,
401,11972.64092,11972.64092,-3.40E-06,11972.64092,-3.40E-06,188.1542217,4.90E-01,
402,12743.61847,12743.61847,-1.60E-06,12743.61847,-1.60E-06,0.001344959,3.73E-06,
405,14869.95719,14869.95719,3.40E-06,14869.95719,3.40E-06,2458.01511,7.96E+00,
406,18489.89656,18489.89656,3.20E-06,18489.89656,3.20E-06,2875.215287,1.16E+01,
407,15947.49975,15947.49975,1.00E-07,15947.49975,1.00E-07,766.0710867,2.66E+00,
408,30654.99284,30654.99284,2.00E-07,30654.99284,2.00E-07,5026.932709,3.36E+01,
409,60449.3925,60449.3925,-2.69E-06,60449.3925,-2.69E-06,0.000103298,1.36E-06,
410,109104.8062,109104.8062,-4.97E-06,109104.8062,-4.97E-06,13.20672863,3.14E-01,
411,421255.3222,421255.3222,-5.46E-06,421255.3222,-5.46E-06,6396.306085,5.87E+02,
412,63091.42451,63091.42451,4.66E-06,63091.42451,4.66E-06,2923.389117,4.02E+01,
413,24383.03526,24383.03526,-5.50E-07,24383.03526,-5.50E-07,3968.416976,2.11E+01,
414,63715.9144,63715.9144,2.21E-06,63715.9144,2.21E-06,2752.859835,3.82E+01,
415,18086.19138,18086.19138,-4.45E-06,18086.19138,-4.45E-06,2832.582041,1.12E+01,
416,37056.13105,37056.13105,-4.55E-06,37056.13105,-4.55E-06,2871.996293,2.32E+01,
417,10342.41337,10342.41337,-4.87E-06,10342.41337,-4.87E-06,2999.378897,6.75E+00,
418,89858.50416,89858.50416,-4.06E-06,89858.50416,-4.06E-06,846.863926,1.66E+01,
420,45250.1592,45250.1592,3.25E-06,44315.05529,935.1039133,1247.982619,1.23E+01,
421,14957.6157,14957.6157,-2.00E-07,14957.6157,-2.00E-07,1425.943213,4.64E+00,
422,15834.49255,15834.49255,1.80E-06,15834.49255,1.80E-06,2537.678521,8.75E+00,
423,13591.73974,13591.73974,3.00E-06,13591.73974,3.00E-06,8.76E-05,2.59E-07,
424,14954.6988,14954.6988,-4.90E-06,14954.6988,-4.90E-06,3075.033931,1.00E+01,
425,14279.8513,14279.8513,3.50E-06,14279.8513,3.50E-06,3570.361542,1.11E+01,
426,15190.8697,15190.8697,-1.10E-06,15190.8697,-1.10E-06,8.76E-05,2.90E-07,
428,9693.814308,9693.814308,-3.00E-07,9693.814308,-3.00E-07,1.942623951,4.10E-03,
429,8396.657101,8396.657101,5.00E-07,8396.657101,5.00E-07,1.942623951,3.55E-03,
430,4668.531469,4668.531469,0,4668.531469,0,1.942623951,1.97E-03,
433,109995.3022,109995.3022,6.23E-06,109995.3022,6.23E-06,28.34772823,6.79E-01,
434,22853.95664,22853.95664,8.10E-07,22853.95664,8.10E-07,27.43322096,1.37E-01,
435,3402.145302,3402.145302,0,3402.145302,0,8.43E-05,6.24E-08,
500,88874.31303,64866.16198,24008.15105,64866.16198,24008.15105,2118.3223,4.10E+01,
501,31670.70484,30413.22029,1257.484547,30413.22029,1257.484547,4160.293619,2.87E+01,
502,38464.77901,36334.55147,2130.227536,36334.55147,2130.227536,2877.416349,2.41E+01,
503,31517.75368,26050.3985,5467.35518,26050.3985,5467.35518,3113.476976,2.14E+01,
504,25701.54947,25701.54947,3.00E-06,25701.54947,3.00E-06,3641.912196,2.04E+01,
505,31763.55606,31763.55606,4.10E-06,31763.55606,4.10E-06,3747.57856,2.59E+01,
508,18431.46105,18431.46105,-3.70E-06,18431.46105,-3.70E-06,4127.419959,1.66E+01,
509,19163.03929,18845.24937,317.7899179,18845.24937,317.7899179,3044.183114,1.27E+01,
510,26825.07596,18570.2611,8254.814856,18570.2611,8254.814856,4870.6753,2.84E+01,
511,28211.40689,27598.16689,613.2400006,27598.16689,613.2400006,4065.658178,2.50E+01,
512,25588.99513,24975.75513,613.2400005,24975.75513,613.2400005,2532.908966,1.41E+01,
513,28484.92874,22105.32417,6379.604567,22105.32417,6379.604567,2011.097504,1.25E+01,
514,30282.49062,23988.75682,6293.733798,23988.75682,6293.733798,2119.056979,1.40E+01,
517,505109.7609,505109.7609,-3.50E-05,505109.7609,-3.50E-05,789.276579,8.68E+01,
518,330554.9932,305243.808,25311.18522,305243.808,25311.18522,1007.119856,7.25E+01,
519,176456.6675,168017.5343,8439.133237,168017.5343,8439.133237,2080.351257,7.99E+01,
520,216122.1379,215741.1554,380.9825262,215741.1554,380.9825262,2383.700569,1.12E+02,
521,117774.7789,110364.0265,7410.752424,110364.0265,7410.752424,2291.915717,5.88E+01,
522,51469.79407,47779.04943,3690.744645,47779.04943,3690.744645,1967.840995,2.21E+01,
523,57554.09776,56643.79594,910.301823,56643.79594,910.301823,3279.019744,4.11E+01,
524,34616.19043,34616.19043,2.70E-06,34616.19043,2.70E-06,2702.023151,2.04E+01,
525,396580.5697,396580.5697,1.40E-05,396580.5697,1.40E-05,1559.752131,1.35E+02,
527,16785.71521,16785.71521,4.20E-06,16785.71521,4.20E-06,2.87702556,1.05E-02,
530,14753.63547,14753.63547,3.70E-06,14753.63547,3.70E-06,1538.118538,4.94E+00,
531,120796.7447,120796.7447,-4.51E-05,120796.7447,-4.51E-05,2010.809879,5.29E+01,
532,33297.34064,33297.34064,-5.00E-06,33297.34064,-5.00E-06,2330.754603,1.69E+01,
533,18253.93781,18253.93781,4.80E-06,18253.93781,4.80E-06,2165.268005,8.61E+00,
534,351192.87,343835.8083,7357.061685,343835.8083,7357.061685,1511.870197,1.16E+02,
535,94243.14884,94243.14884,1.08E-06,94243.14884,1.08E-06,868.6523493,1.78E+01,
536,200645.5273,200645.5273,-2.79E-05,200645.5273,-2.79E-05,492.0863265,2.15E+01,
537,448791.2975,444844.6376,3946.659898,444844.6376,3946.659898,1091.697457,1.07E+02,
538,15733.54769,15733.54769,1.20E-06,15733.54769,1.20E-06,1767.558827,6.06E+00,
539,506124.4048,503027.8145,3096.590335,503027.8145,3096.590335,1566.52546,1.73E+02,
540,10752.94736,10752.94736,1.10E-06,10752.94736,1.10E-06,2089.486246,4.89E+00,
541,288891.8569,288456.4343,435.4226385,288456.4343,435.4226385,1364.232267,8.58E+01,
542,31867.56312,31867.56312,3.10E-06,31867.56312,3.10E-06,1431.665336,9.93E+00,
543,24679.21497,24679.21497,-4.30E-06,24679.21497,-4.30E-06,1124.40323,6.04E+00,
544,24830.25168,24217.01169,613.2399917,24217.01169,613.2399917,1299.806394,7.03E+00,
545,39549.42414,36291.22748,3258.196656,36291.22748,3258.196656,3892.064883,3.35E+01,
548,6632.596415,6632.596415,-3.00E-07,6632.596415,-3.00E-07,3087.921967,4.46E+00,
549,6319.232767,6319.232767,-4.00E-07,6319.232767,-4.00E-07,3260.416726,4.49E+00,
550,19062.92717,19062.92717,5.00E-07,19062.92717,5.00E-07,3392.433596,1.41E+01,
551,8137.571854,8137.571854,-5.00E-07,8137.571854,-5.00E-07,1781.22771,3.16E+00,
554,178435.1173,178435.1173,-2.83E-05,178435.1173,-2.83E-05,163.8517859,6.37E+00,
555,314577.3195,297712.7162,16864.60333,297712.7162,16864.60333,1897.676492,1.30E+02,
556,409794.1474,402571.5979,7222.549491,402571.5979,7222.549491,1619.075333,1.44E+02,
557,227860.9171,227066.4277,794.4894255,227066.4277,794.4894255,2693.797695,1.34E+02,
558,306329.6337,303165.2181,3164.415624,303165.2181,3164.415624,2634.967264,1.76E+02,
559,412676.0175,394301.3813,18374.63616,394301.3813,18374.63616,1207.292551,1.08E+02,
560,275311.8177,206737.0978,68574.71987,206737.0978,68574.71987,159.2700973,9.55E+00,
561,322044.7716,242560.9741,79483.79748,242560.9741,79483.79748,1552.136504,1.09E+02,
562,308642.5521,283675.4516,24967.10045,283675.4516,24967.10045,1558.450175,1.05E+02,
563,404681.0296,340554.2502,64126.77941,340554.2502,64126.77941,222.0617395,1.96E+01,
564,84255.66259,84255.66259,2.80E-07,84255.66259,2.80E-07,2536.982929,4.65E+01,
565,142798.0103,142798.0103,9.19E-06,142798.0103,9.19E-06,0.000103157,3.21E-06,
566,168280.9708,168280.9708,-3.83E-05,168280.9708,-3.83E-05,0.000103157,3.78E-06,
567,88993.96962,88993.96962,-3.04E-06,88993.96962,-3.04E-06,34.56020565,6.70E-01,
570,1746.533132,1746.533132,-4.00E-07,1746.533132,-4.00E-07,899.343123,3.42E-01,
571,4219.406737,4219.406737,3.00E-07,4219.406737,3.00E-07,1877.192457,1.72E+00,
572,5662.193709,5662.193709,2.00E-07,5662.193709,2.00E-07,1662.924016,2.05E+00,
573,9370.568323,9370.568323,2.00E-07,9370.568323,2.00E-07,2091.703634,4.27E+00,
574,10147.71408,10147.71408,-4.20E-06,10147.71408,-4.20E-06,3546.087232,7.84E+00,
575,3235.722042,3235.722042,0,3235.722042,0,2492.749538,1.76E+00,
577,100875.2743,100875.2743,4.09E-05,100875.2743,4.09E-05,2646.404527,5.81E+01,
578,188496.0601,180165.151,8330.90912,180165.151,8330.90912,3113.072967,1.28E+02,
579,349145.0977,340741.1668,8403.930939,340741.1668,8403.930939,1503.44136,1.14E+02,
580,111600.1666,103161.0335,8439.133149,103161.0335,8439.133149,794.0811464,1.93E+01,
600,36623.22002,36623.22002,4.00E-07,36623.22002,4.00E-07,1436.253013,1.15E+01,
601,19013.9567,19013.9567,6.00E-07,19013.9567,6.00E-07,3357.915455,1.39E+01,
602,31121.91487,31121.91487,-2.10E-06,31121.91487,-2.10E-06,3370.899661,2.28E+01,
603,31646.03542,31646.03542,-4.00E-07,17824.36643,13821.66899,3306.36293,2.28E+01,
604,31793.69648,31793.69648,-4.00E-07,31793.69648,-4.00E-07,4246.706777,2.94E+01,
605,33606.65756,33606.65756,-3.70E-06,33606.65756,-3.70E-06,2809.125173,2.06E+01,
606,29044.1491,29044.1491,-4.50E-06,29044.1491,-4.50E-06,2864.9511,1.81E+01,
607,17435.51754,17435.51754,4.40E-06,17435.51754,4.40E-06,1713.915258,6.51E+00,
608,23136.88817,23136.88817,-1.20E-06,23136.88817,-1.20E-06,4189.870633,2.11E+01,
609,76715.35241,76715.35241,4.56E-06,75617.0236,1098.328815,2934.489672,4.90E+01,
610,39393.63018,39393.63018,-2.15E-06,38289.7653,1103.864878,1269.013158,1.09E+01,
611,207488.0945,207488.0945,2.18E-05,207488.0945,2.18E-05,3474.275445,1.57E+02,
612,37665.7225,37665.7225,3.20E-06,37665.7225,3.20E-06,3195.47453,2.62E+01,
613,225155.8249,225155.8249,-3.31E-05,223122.3921,2033.432767,2818.870227,1.38E+02,
614,37779.33373,37779.33373,-4.54E-06,36675.46885,1103.864875,1862.873811,1.53E+01,
615,60965.29301,60965.29301,1.25E-06,60481.51858,483.7744313,3412.731785,4.53E+01,
616,21173.51893,21173.51893,2.25E-06,21173.51893,2.25E-06,0.000105442,4.86E-07,
617,36811.3331,36811.3331,-2.55E-06,36317.41636,493.9167374,946.7740973,7.59E+00,
618,71914.63613,71914.63613,-4.45E-06,70816.30731,1098.328816,2732.47367,4.28E+01,
619,32321.08217,32321.08217,4.75E-06,32321.08217,4.75E-06,3341.57924,2.35E+01,
620,38628.57284,38628.57284,-1.48E-06,38628.57284,-1.48E-06,2086.514038,1.75E+01,
621,39478.27196,39478.27196,1.50E-07,39478.27196,1.50E-07,2932.508341,2.52E+01,
622,40987.50507,40987.50507,-3.25E-06,40987.50507,-3.25E-06,1130.421881,1.01E+01,
624,19080.80783,19080.80783,-4.93E-06,19080.80783,-4.93E-06,2806.933987,1.17E+01,
625,17223.30088,17223.30088,2.70E-06,17223.30088,2.70E-06,1756.790345,6.59E+00,
626,492.7850103,492.7850103,0,492.7850103,0,1751.210111,1.88E-01,
627,14787.8065,14787.8065,-3.03E-06,14787.8065,-3.03E-06,2607.361208,8.40E+00,
628,14843.49449,14843.49449,3.20E-06,14843.49449,3.20E-06,2169.228841,7.01E+00,
629,14805.54212,14805.54212,4.27E-06,14805.54212,4.27E-06,4121.724933,1.33E+01,
630,17777.02439,17777.02439,-2.73E-06,14860.12207,2916.902317,1960.764054,7.59E+00,
631,8389.697733,8389.697733,4.70E-07,8389.697733,4.70E-07,2094.455807,3.83E+00,
632,4017.505886,4017.505886,1.70E-07,4017.505886,1.70E-07,2658.483962,2.33E+00,
633,8229.590232,8229.590232,-3.00E-08,5557.376103,2672.214129,2347.967828,4.21E+00,
634,3296.027619,3296.027619,1.90E-07,3296.027619,1.90E-07,770.0788126,5.53E-01,
635,240.5971844,240.5971844,2.00E-08,240.5971844,2.00E-08,0.000112281,5.88E-09,
636,34658.78692,34658.78692,-3.90E-06,33288.51613,1370.270786,2509.102249,1.89E+01,
637,34854.51114,34854.51114,-2.80E-06,34250.60272,603.9084172,3839.253404,2.91E+01,
638,11651.06136,11651.06136,-4.30E-06,11018.89361,632.1677457,2897.230666,7.35E+00,
639,9939.071995,9939.071995,-2.00E-07,9939.071995,-2.00E-07,1624.390985,3.52E+00,
640,27721.0511,27721.0511,-3.53E-06,27721.0511,-3.53E-06,4261.859826,2.57E+01,
641,18885.37395,18885.37395,1.00E-06,18885.37395,1.00E-06,3427.2761,1.41E+01,
642,24789.28625,24789.28625,-9.30E-07,16338.67324,8450.613009,1963.641114,1.06E+01,
643,12666.30123,12666.30123,4.07E-06,12034.13349,632.1677441,3018.346944,8.32E+00,
644,27329.85053,27329.85053,4.17E-06,27329.85053,4.17E-06,2470.46551,1.47E+01,
645,14236.28282,14236.28282,4.37E-06,14236.28282,4.37E-06,752.245656,2.33E+00,
646,12968.25432,12968.25432,1.67E-06,12968.25432,1.67E-06,3673.660808,1.04E+01,
647,12496.16507,12496.16507,-4.13E-06,12496.16507,-4.13E-06,2187.526738,5.95E+00,
650,30705.8457,30705.8457,1.00E-07,30705.8457,1.00E-07,2866.818739,1.92E+01,
651,45071.26822,45071.26822,-3.90E-06,45071.26822,-3.90E-06,3678.510945,3.61E+01,
652,27093.59722,27093.59722,-3.30E-06,27093.59722,-3.30E-06,2263.025805,1.34E+01,
653,45654.62447,45654.62447,6.00E-07,45654.62447,6.00E-07,1511.78053,1.50E+01,
654,162619.7028,162619.7028,-3.00E-05,162619.7028,-3.00E-05,2687.485296,9.52E+01,
655,31310.22764,31310.22764,4.40E-06,31310.22764,4.40E-06,4841.378685,3.30E+01,
656,220385.3483,220385.3483,-1.99E-05,220385.3483,-1.99E-05,70.04046825,3.36E+00,
657,50289.98054,50289.98054,6.00E-07,50289.98054,6.00E-07,4472.002741,4.90E+01,
658,31434.61336,31434.61336,-3.60E-06,31434.61336,-3.60E-06,2308.031923,1.58E+01,
659,29674.37995,29674.37995,-2.87E-06,29674.37995,-2.87E-06,651.0972864,4.21E+00,
660,35291.27574,35291.27574,1.40E-06,34998.11854,293.1572014,3216.795286,2.47E+01,
661,36408.37824,36408.37824,3.00E-08,35998.7527,409.62554,2205.192446,1.75E+01,
662,14784.06029,14784.06029,0,14784.06029,0,810.3315117,2.61E+00,
663,31694.65773,31694.65773,3.75E-06,31694.65773,3.75E-06,225.5083378,1.56E+00,
664,8330.301557,8330.301557,3.00E-07,8330.301557,3.00E-07,2758.692998,5.00E+00,
665,30626.60337,30626.60337,4.40E-06,30626.60337,4.40E-06,1511.593588,1.01E+01,
666,292110.3162,292110.3162,2.50E-06,292110.3162,2.50E-06,1567.136113,9.97E+01,
667,39983.5855,39983.5855,2.90E-06,39983.5855,2.90E-06,696.7393891,6.07E+00,
668,58212.03563,58212.03563,4.10E-06,58212.03563,4.10E-06,2117.934632,2.68E+01,
700,8330.301557,8330.301557,3.00E-07,8330.301557,3.00E-07,2009.130965,3.64E+00,
701,3446.323634,3446.323634,3.00E-07,3446.323634,3.00E-07,2793.43229,2.10E+00,
702,13560.35079,13560.35079,-4.90E-06,13560.35079,-4.90E-06,3371.898018,9.96E+00,
703,11459.47284,11459.47284,3.50E-06,11459.47284,3.50E-06,2223.251486,5.55E+00,
704,9695.167467,9695.167467,3.00E-07,9695.167467,3.00E-07,2115.448138,4.47E+00,
705,55727.41116,55727.41116,-2.90E-06,55727.41116,-2.90E-06,2363.330331,2.87E+01,
706,54658.28907,54658.28907,-1.80E-06,54658.28907,-1.80E-06,1409.481407,1.68E+01,
707,29504.42364,29504.42364,3.60E-06,29504.42364,3.60E-06,2203.74078,1.42E+01,
710,38506.50258,38506.50258,-2.00E-06,38506.50258,-2.00E-06,6234.69816,5.23E+01,
711,61727.29458,61727.29458,2.80E-06,61727.29458,2.80E-06,95.91051375,1.29E+00,
712,44955.68677,44955.68677,-6.00E-07,44955.68677,-6.00E-07,3415.120023,3.34E+01,
713,25325.9155,25325.9155,3.20E-06,25325.9155,3.20E-06,1613.208144,8.90E+00,
714,20072.93551,20072.93551,0,20072.93551,0,2455.254973,1.07E+01,
715,17729.65975,17729.65975,4.90E-06,17729.65975,4.90E-06,59.03959299,2.28E-01,
716,16584.69556,16584.69556,-2.00E-06,16584.69556,-2.00E-06,1894.4172,6.84E+00,
717,10231.45579,10231.45579,-2.90E-06,10231.45579,-2.90E-06,1554.016919,3.46E+00,
718,30682.4195,30682.4195,-1.40E-06,30682.4195,-1.40E-06,2299.222799,1.54E+01,
719,233001.2857,233001.2857,1.52E-05,233001.2857,1.52E-05,604.5423487,3.07E+01,
720,35595.16659,35595.16659,3.00E-06,35595.16659,3.00E-06,576.5268472,4.47E+00,
723,36384.60552,36384.60552,-2.20E-06,36384.60552,-2.20E-06,2509.848709,1.99E+01,
724,12836.69597,12836.69597,5.00E-07,12836.69597,5.00E-07,1338.090531,3.74E+00,
725,123856.0983,123856.0983,-7.00E-07,123856.0983,-7.00E-07,3723.574557,1.00E+02,
726,9338.961236,9338.961236,-5.00E-07,9338.961236,-5.00E-07,3718.9361,7.56E+00,
727,12736.41536,12736.41536,2.90E-06,12736.41536,2.90E-06,2574.728544,7.14E+00,
728,10960.74065,10960.74065,-2.80E-06,10960.74065,-2.80E-06,3013.455818,7.19E+00,
731,7708.392365,7708.392365,0,7708.392365,0,2341.531687,3.93E+00,
732,9750.13001,9750.13001,2.00E-07,9750.13001,2.00E-07,2537.408848,5.39E+00,
733,60076.38911,60076.38911,-4.30E-06,60076.38911,-4.30E-06,3264.775049,4.27E+01,
734,96731.79503,96731.79503,2.10E-06,96731.79503,2.10E-06,3293.934418,6.94E+01,
735,19869.14712,19869.14712,4.60E-06,19869.14712,4.60E-06,2697.592473,1.17E+01,
736,527994.7272,527613.7447,380.9825044,527613.7447,380.9825044,133.0827586,1.53E+01,
737,164880.4981,164880.4981,-9.69E-06,164880.4981,-9.69E-06,3190.2116,1.15E+02,
738,327384.5241,327384.5241,-3.24E-05,327384.5241,-3.24E-05,1617.107872,1.15E+02,
739,104718.4164,104718.4164,2.77E-05,104718.4164,2.77E-05,1370.251922,3.12E+01,
740,59704.7189,59704.7189,4.10E-06,59704.7189,4.10E-06,8.47E-05,1.10E-06,
741,137649.5995,137649.5995,-4.34E-05,137649.5995,-4.34E-05,547.8206953,1.64E+01,
742,136749.6946,136749.6946,-4.05E-05,136749.6946,-4.05E-05,674.2957592,2.01E+01,
743,21123.37765,21123.37765,-2.60E-06,21123.37765,-2.60E-06,2434.365741,1.12E+01,
744,202444.2567,202444.2567,-3.53E-05,202444.2567,-3.53E-05,2380.355295,1.05E+02,
745,49689.94992,49689.94992,-4.92E-06,49689.94992,-4.92E-06,9.51E-05,1.03E-06,
800,32.68154633,32.68154633,0,32.68154633,0,9.51E-05,6.77E-10,
801,10011.5174,10011.5174,4.10E-06,10011.5174,4.10E-06,3394.242151,7.40E+00,
802,44413.05319,44413.05319,1.90E-06,44413.05319,1.90E-06,1634.759764,1.58E+01,
803,11687.33335,11687.33335,-8.20E-07,11687.33335,-8.20E-07,1958.458237,4.98E+00,
804,206007.8714,206007.8714,3.18E-06,206007.8714,3.18E-06,2723.775443,1.22E+02,
805,18919.33736,18919.33736,-9.00E-07,18919.33736,-9.00E-07,2056.491282,8.47E+00,
806,24284.55033,24284.55033,-1.32E-06,24284.55033,-1.32E-06,1602.786478,8.47E+00,
807,387054.1847,387054.1847,-2.11E-05,387054.1847,-2.11E-05,2018.587296,1.70E+02,
808,270232.1326,270232.1326,4.81E-05,270232.1326,4.81E-05,1239.899161,7.30E+01,
812,67269.36112,67269.36112,-3.15E-06,67269.36112,-3.15E-06,2651.620896,3.88E+01,
813,66916.76894,66916.76894,5.62E-07,66916.76894,5.62E-07,2697.268428,3.93E+01,
814,48221.89748,48221.89748,-4.54E-06,48221.89748,-4.54E-06,2693.313308,2.83E+01,
815,28302.54594,28302.54594,1.15E-06,28302.54594,1.15E-06,1818.947867,1.12E+01,
816,55523.49267,55523.49267,-2.28E-07,55523.49267,-2.28E-07,2767.547284,3.35E+01,
817,74550.88739,74550.88739,2.27E-06,74550.88739,2.27E-06,1464.130404,2.38E+01,
818,69928.52513,69928.52513,-4.15E-06,69928.52513,-4.15E-06,3479.633283,5.30E+01,
819,73984.87468,73984.87468,-3.49E-06,73984.87468,-3.49E-06,2714.081875,4.37E+01,
820,79883.11939,79883.11939,1.26E-06,79883.11939,1.26E-06,3714.730452,6.46E+01,
821,36934.17412,36934.17412,-4.33E-06,36934.17412,-4.33E-06,3586.726203,2.88E+01,
824,275614.5639,275614.5639,4.86E-05,275614.5639,4.86E-05,2467.644045,1.48E+02,
825,282809.2983,282809.2983,2.15E-05,282809.2983,2.15E-05,1032.790738,6.36E+01,
