num_opportunities,EMP_2016,T2&T3,Marginal,,Gains over Base,ERP,,
1275,236422.4401,236422.4401,1.69E-05,236422.4401,1.69E-05,3520.1378,1.81E+02,
1276,336856.4983,336856.4983,-4.97E-05,336856.4983,-4.97E-05,3149.285541,2.31E+02,
1277,818773.6529,818773.6529,-2.91E-05,818773.6529,-2.91E-05,46.0845373,8.22E+00,
1278,273381.5338,273381.5338,6.24E-06,273381.5338,6.24E-06,2472.562266,1.47E+02,
1279,271961.3275,271961.3275,2.74E-05,271961.3275,2.74E-05,3371.041059,2.00E+02,
1280,313284.3674,313284.3674,-2.63E-05,313284.3674,-2.63E-05,2967.998111,2.02E+02,
1281,518717.2566,518717.2566,9.95E-06,518717.2566,9.95E-06,1999.465766,2.26E+02,
1283,139042.4051,139042.4051,2.70E-05,139042.4051,2.70E-05,2.627853643,7.96E-02,
1284,159787.5,159787.5,-2.06E-05,159787.5,-2.06E-05,2.627853643,9.14E-02,
1285,123670.7518,123670.7518,2.39E-06,123670.7518,2.39E-06,2.627853643,7.08E-02,
1286,172844.6344,172844.6344,-6.92E-06,172844.6344,-6.92E-06,2.627853643,9.89E-02,
1289,249720.9382,249720.9382,5.50E-06,249720.9382,5.50E-06,13.18118634,7.17E-01,
1300,410275.1757,410275.1757,-3.90E-05,410275.1757,-3.90E-05,52.01640448,4.65E+00,
1301,335142.7461,335142.7461,4.33E-05,335142.7461,4.33E-05,46.04015663,3.36E+00,
1302,1126.215183,1126.215183,0,1126.215183,0,0.000104442,2.56E-08,
1303,637112.2186,637112.2186,-4.15E-05,637112.2186,-4.15E-05,2136.241688,2.96E+02,
1304,709852.7267,709471.7441,380.9825511,709471.7441,380.9825511,2491.755854,3.85E+02,
1305,903616.6284,903616.6284,-3.02E-05,903616.6284,-3.02E-05,3319.710613,6.53E+02,
1306,1044577.502,1044577.502,0.00025599,1044577.502,0.00025599,3935.235283,8.95E+02,
1307,225138.7523,225138.7523,-2.21E-05,225138.7523,-2.21E-05,3951.483961,1.94E+02,
1308,692039.9053,692039.9053,3.08E-05,692039.9053,3.08E-05,2536.052487,3.82E+02,
1309,1264088.392,1264088.392,0.00031682,1264088.392,0.00031682,2379.604548,6.55E+02,
1310,218778.3382,218778.3382,-1.21E-05,218778.3382,-1.21E-05,3212.962902,1.53E+02,
1311,448150.9388,448150.9388,9.81E-06,448150.9388,9.81E-06,4548.678921,4.44E+02,
1312,155606.9273,155606.9273,3.34E-05,155606.9273,3.34E-05,39.49899928,1.34E+00,
1313,269704.2567,269704.2567,2.05E-05,269704.2567,2.05E-05,3111.802015,1.83E+02,
1314,173671.0888,173671.0888,4.62E-05,173671.0888,4.62E-05,1726.84593,6.53E+01,
1315,178295.2752,178295.2752,-1.64E-05,178295.2752,-1.64E-05,2107.818743,8.18E+01,
1316,794602.9002,794602.9002,-4.82E-05,794602.9002,-4.82E-05,1455.718079,2.52E+02,
1317,243252.5338,243252.5338,-4.78E-05,243252.5338,-4.78E-05,1880.533312,9.96E+01,
1318,940817.3243,940817.3243,1.59E-05,940817.3243,1.59E-05,1592.451686,3.26E+02,
1319,184593.8198,184593.8198,-1.61E-07,184593.8198,-1.61E-07,2172.853714,8.73E+01,
1320,353771.5859,353771.5859,3.55E-05,353771.5859,3.55E-05,0.000115784,8.92E-06,
1321,348762.7822,348762.7822,-2.26E-05,348762.7822,-2.26E-05,0.000115784,8.79E-06,
1322,198837.5399,198837.5399,-2.89E-05,198837.5399,-2.89E-05,0.000115784,5.01E-06,
1323,331484.3746,331484.3746,-2.12E-05,331484.3746,-2.12E-05,1632.494693,1.18E+02,
1324,225661.8867,225661.8867,-4.91E-05,225661.8867,-4.91E-05,0.000115784,5.69E-06,
1325,770798.1868,770798.1868,2.02E-05,770798.1868,2.02E-05,3561.098996,5.98E+02,
1326,1322957.665,1322404.566,553.0986295,1322404.566,553.0986295,122.1571351,3.52E+01,
1327,643592.3326,643592.3326,3.05E-05,643592.3326,3.05E-05,3192.277073,4.47E+02,
1328,727364.9686,727364.9686,3.90E-05,727364.9686,3.90E-05,8.757434129,1.39E+00,
1329,780567.2202,780567.2202,2.48E-05,780567.2202,2.48E-05,270.9420996,4.60E+01,
1330,803966.742,803966.742,3.15E-05,803966.742,3.15E-05,5356.246333,9.38E+02,
1331,539267.8249,539267.8249,-3.75E-05,539267.8249,-3.75E-05,1666.720263,1.96E+02,
1332,843882.8219,843882.8219,-4.44E-05,843882.8219,-4.44E-05,0.000115784,2.13E-05,
1333,198425.6801,198425.6801,-2.11E-05,198425.6801,-2.11E-05,9.16E-05,3.96E-06,
1334,748540.201,748540.201,-4.15E-05,748540.201,-4.15E-05,3121.876841,5.09E+02,
1335,531481.1101,531481.1101,-1.99E-05,531481.1101,-1.99E-05,1447.333781,1.67E+02,
1336,918453.9791,918453.9791,1.91E-05,918453.9791,1.91E-05,3963.19294,7.93E+02,
1337,392232.9538,392232.9538,1.37E-05,392232.9538,1.37E-05,9.16E-05,7.82E-06,
1338,737018.4603,737018.4603,-3.03E-05,737018.4603,-3.03E-05,1946.794024,3.12E+02,
1339,709404.103,709404.103,3.46E-05,709404.103,3.46E-05,3069.82888,4.74E+02,
1340,350535.8061,350535.8061,1.98E-05,350535.8061,1.98E-05,1504,1.15E+02,
1341,1185660.132,1185046.892,613.2402149,1185046.892,613.2402149,1455.692868,3.76E+02,
1342,677837.3095,677456.327,380.9825087,677456.327,380.9825087,2963.308378,4.37E+02,
1343,644389.9588,644389.9588,-4.79E-05,644389.9588,-4.79E-05,3754,5.27E+02,
1344,309152.7354,309152.7354,-2.36E-05,309152.7354,-2.36E-05,4022,2.71E+02,
1345,412152.6536,412152.6536,-2.57E-05,412152.6536,-2.57E-05,21.3004645,1.91E+00,
1346,184870.5924,184870.5924,-1.13E-05,184870.5924,-1.13E-05,2936.276775,1.18E+02,
1347,347946.0231,347946.0231,1.55E-05,347946.0231,1.55E-05,4491.27743,3.40E+02,
1348,614294.7237,614294.7237,1.76E-05,614294.7237,1.76E-05,728.4221052,9.74E+01,
1349,475324.1149,475324.1149,7.09E-06,475324.1149,7.09E-06,9.16E-05,9.48E-06,
1351,156278.7144,156278.7144,-1.97E-05,156278.7144,-1.97E-05,2.695244006,9.17E-02,
1400,337334.0753,337334.0753,2.21E-05,337334.0753,2.21E-05,2572.963204,1.89E+02,
1401,336861.9786,336861.9786,-4.10E-05,336861.9786,-4.10E-05,2123.092006,1.56E+02,
1402,933897.3772,933897.3772,6.94E-06,933897.3772,6.94E-06,1137.771149,2.31E+02,
1403,567581.4336,567581.4336,-4.16E-05,567581.4336,-4.16E-05,3108.374599,3.84E+02,
1404,694246.9169,694246.9169,-1.04E-06,694246.9169,-1.04E-06,2581.139411,3.90E+02,
1405,315113.2523,315113.2523,-4.17E-05,315113.2523,-4.17E-05,3002.395923,2.06E+02,
1406,1328372.199,1328372.199,0.00028421,1328372.199,0.00028421,1597.452654,4.62E+02,
1407,1370711.621,1370158.522,553.0988906,1370158.522,553.0988906,554.0280432,1.65E+02,
1408,814471.3023,814471.3023,2.87E-05,814471.3023,2.87E-05,2350.753049,4.17E+02,
1409,854028.2617,854028.2617,1.77E-05,854028.2617,1.77E-05,4106.034409,7.64E+02,
1410,499306.7653,499306.7653,3.16E-05,499306.7653,3.16E-05,4991.995552,5.43E+02,
1413,110340.3271,110340.3271,2.07E-05,110340.3271,2.07E-05,1431.295724,3.44E+01,
1414,337598.3031,337598.3031,-3.97E-05,337598.3031,-3.97E-05,2408.128111,1.77E+02,
1415,524740.8381,524740.8381,-1.29E-05,524740.8381,-1.29E-05,3595.677609,4.11E+02,
1416,282564.4055,282564.4055,2.23E-05,282564.4055,2.23E-05,1793.236684,1.10E+02,
1417,131141.7515,131141.7515,-1.81E-06,131141.7515,-1.81E-06,2736.297539,7.81E+01,
1418,430516.7002,430516.7002,4.93E-05,430516.7002,4.93E-05,1474.880441,1.38E+02,
1419,417968.9148,417968.9148,-1.08E-05,417968.9148,-1.08E-05,1933.44634,1.76E+02,
1420,538222.5606,538222.5606,3.39E-05,538222.5606,3.39E-05,3478.557454,4.08E+02,
1421,585456.3189,585456.3189,-3.40E-05,585456.3189,-3.40E-05,969.2002812,1.24E+02,
1422,660488.3251,660488.3251,1.34E-05,660488.3251,1.34E-05,1354.279817,1.95E+02,
1500,376841.5708,376841.5708,4.75E-05,376841.5708,4.75E-05,1099.457179,9.02E+01,
1501,721095.045,721095.045,1.56E-05,721095.045,1.56E-05,1385.250578,2.17E+02,
1502,357144.0918,357144.0918,-3.99E-05,357144.0918,-3.99E-05,2472.231827,1.92E+02,
1503,778650.6671,778650.6671,4.38E-05,778650.6671,4.38E-05,2082.415333,3.53E+02,
1504,383550.5473,383550.5473,-1.45E-05,383550.5473,-1.45E-05,1515.368038,1.27E+02,
1505,333037.1123,333037.1123,9.52E-06,333037.1123,9.52E-06,2472.231827,1.79E+02,
1506,1159103.634,1159103.634,0.00041935,1159103.634,0.00041935,4246.985368,1.07E+03,
1507,1062485.033,1062485.033,0.00010432,1062485.033,0.00010432,1215.894056,2.81E+02,
1508,371023.7783,371023.7783,-3.07E-05,371023.7783,-3.07E-05,2469.503495,1.99E+02,
1509,359150.2786,359150.2786,3.21E-06,359150.2786,3.21E-06,1605.449357,1.26E+02,
1510,1003305.371,1003305.371,-0.00027904,1003305.371,-0.00027904,1076.403035,2.35E+02,
1511,317341.5095,317341.5095,4.54E-06,317341.5095,4.54E-06,2214.474826,1.53E+02,
1512,594693.6129,594693.6129,4.79E-05,594693.6129,4.79E-05,2345.335081,3.04E+02,
1515,675386.9647,673138.9742,2247.990506,673138.9742,2247.990506,1264.202064,1.86E+02,
1516,243493.2775,243493.2775,-3.00E-05,243493.2775,-3.00E-05,753.7167073,4.00E+01,
1517,666619.3324,666619.3324,-2.15E-05,666619.3324,-2.15E-05,2612.483976,3.79E+02,
1518,670265.085,666563.7124,3701.372574,666563.7124,3701.372574,2338.915968,3.41E+02,
1519,745843.6589,744566.7079,1276.951029,744566.7079,1276.951029,2279.167067,3.70E+02,
1520,781594.5114,780317.5603,1276.9511,780317.5603,1276.9511,4228.584248,7.20E+02,
1521,893086.2081,890798.4546,2287.753489,890798.4546,2287.753489,930.8851545,1.81E+02,
1522,787927.1703,787927.1703,-3.77E-05,787927.1703,-3.77E-05,593.0448164,1.02E+02,
1525,885090.1542,885090.1542,-4.68E-05,885090.1542,-4.68E-05,3303.421867,6.37E+02,
1526,865574.0214,864960.7814,613.2399839,864960.7814,613.2399839,3266.297791,6.16E+02,
1527,761441.0421,759688.8089,1752.23317,759688.8089,1752.23317,1584.305443,2.63E+02,
1528,530477.9929,530477.9929,-2.89E-05,530477.9929,-2.89E-05,1848.37854,2.13E+02,
1529,457376.4541,457376.4541,-1.46E-05,457376.4541,-1.46E-05,852.5963578,8.49E+01,
1533,375063.009,375063.009,2.22E-05,375063.009,2.22E-05,3711.171916,3.03E+02,
1534,848328.5966,848328.5966,3.95E-05,848328.5966,3.95E-05,3268.175095,6.04E+02,
1535,637389.0262,637389.0262,4.39E-05,637389.0262,4.39E-05,2762.702389,3.83E+02,
1536,649534.3874,649534.3874,-4.00E-05,649534.3874,-4.00E-05,602.6300897,8.52E+01,
1537,1061200.473,1061200.473,0.00022314,1061200.473,0.00022314,475.3477018,1.10E+02,
1538,702900.4316,702900.4316,-3.86E-05,702900.4316,-3.86E-05,1467.73809,2.25E+02,
1539,1192336.01,1191782.911,553.098719,1191782.911,553.098719,0.0001053,2.73E-05,
1540,1010444.912,1010444.912,0.00038016,1010444.912,0.00038016,2339.390266,5.15E+02,
1541,997199.7528,996586.5128,613.239979,996586.5128,613.239979,1972.457774,4.28E+02,
1542,333844.6812,333844.6812,-1.54E-05,333844.6812,-1.54E-05,0.0001053,7.65E-06,
1543,1077658.871,1077658.871,-0.00033306,1077658.871,-0.00033306,912.6497411,2.14E+02,
1544,1097244.345,1096769.063,475.2817697,1096769.063,475.2817697,4.54617504,1.09E+00,
1545,1077233.009,1077233.009,0.00016079,1077233.009,0.00016079,2.447971078,5.74E-01,
1546,563240.1664,563240.1664,-4.45E-05,563240.1664,-4.45E-05,839.8695688,1.03E+02,
1547,957335.0691,957335.0691,2.88E-05,957335.0691,2.88E-05,0.699417198,1.46E-01,
1548,1004964.289,1004964.289,-0.00042324,1004964.289,-0.00042324,0.0001053,2.30E-05,
1549,877716.7595,877716.7595,9.66E-06,877716.7595,9.66E-06,3266.135452,6.24E+02,
1550,1009864.672,1009864.672,0.00020773,1009864.672,0.00020773,0.0001053,2.32E-05,
1551,853806.334,853806.334,2.96E-05,853806.334,2.96E-05,38.85898883,7.22E+00,
1552,1129352.567,1128799.469,553.0984558,1128799.469,553.0984558,0.0001053,2.59E-05,
1553,1313754.535,1313754.535,0.00044237,1313754.535,0.00044237,1024.178846,2.93E+02,
1554,873550.0133,869431.2798,4118.733488,869431.2798,4118.733488,2150.011601,4.09E+02,
1555,804232.8602,804232.8602,-9.55E-06,804232.8602,-9.55E-06,2284.566807,4.00E+02,
1556,771257.5481,771257.5481,1.97E-05,771257.5481,1.97E-05,1688.728944,2.84E+02,
1557,855649.9417,855054.9954,594.9463318,855054.9954,594.9463318,1911.722512,3.56E+02,
1558,721466.8773,721466.8773,-3.78E-05,721466.8773,-3.78E-05,32.496507,5.10E+00,
1559,713826.3582,709686.321,4140.037241,709686.321,4140.037241,209.8085942,3.26E+01,
1560,657042.1696,657042.1696,-3.58E-05,657042.1696,-3.58E-05,2290.093807,3.28E+02,
1561,353091.2383,353091.2383,-3.65E-05,353091.2383,-3.65E-05,2190.571114,1.68E+02,
1562,1388089.667,1387757.921,331.7460064,1387757.921,331.7460064,0.000115712,3.50E-05,
1563,201085.5056,201085.5056,3.39E-05,201085.5056,3.39E-05,2346,1.03E+02,
1564,423011.4516,423011.4516,-4.70E-05,423011.4516,-4.70E-05,1338.824245,1.23E+02,
1565,543147.9779,543147.9779,-2.96E-05,543147.9779,-2.96E-05,4464.647351,5.28E+02,
1566,217313.2722,217313.2722,-3.39E-05,217313.2722,-3.39E-05,626.3856844,2.96E+01,
1567,522725.8268,522725.8268,-4.12E-05,522725.8268,-4.12E-05,2365.456217,2.69E+02,
1568,838852.5925,838852.5925,-2.70E-05,838852.5925,-2.70E-05,827.5094917,1.51E+02,
1569,657674.9839,657674.9839,3.14E-05,657674.9839,3.14E-05,2590.360735,3.71E+02,
1570,712703.2352,712703.2352,-1.40E-05,712703.2352,-1.40E-05,1628.002257,2.53E+02,
1571,949003.4176,949003.4176,4.50E-05,949003.4176,4.50E-05,4535.792227,9.37E+02,
1572,291680.4774,291680.4774,-2.61E-05,291680.4774,-2.61E-05,986.4553252,6.26E+01,
1573,952018.2695,952018.2695,4.42E-05,952018.2695,4.42E-05,1180.403548,2.45E+02,
1574,636368.1248,633329.1513,3038.973531,633329.1513,3038.973531,1586.21046,2.20E+02,
1575,624464.5568,624464.5568,-3.79E-05,624464.5568,-3.79E-05,2017.772698,2.74E+02,
1576,1051300.745,1049052.755,2247.99044,1049052.755,2247.99044,531.2603218,1.22E+02,
1577,650308.1569,650308.1569,-1.95E-05,650308.1569,-1.95E-05,1568.138507,2.22E+02,
1578,500880.3704,500880.3704,-9.45E-06,500880.3704,-9.45E-06,1926,2.10E+02,
1581,941399.94,941399.94,-2.71E-05,941399.94,-2.71E-05,2061.780931,4.23E+02,
1582,359994.8584,359994.8584,-1.12E-05,359994.8584,-1.12E-05,2291.191456,1.80E+02,
1583,1127227.304,1127227.304,-3.26E-06,1127227.304,-3.26E-06,2223.25436,5.46E+02,
1584,1138562.618,1138562.618,0.00028929,1138562.618,0.00028929,2425.853226,6.01E+02,
1585,917592.1572,917592.1572,4.64E-05,917592.1572,4.64E-05,1722.39919,3.44E+02,
1586,1016039.441,1016039.441,0.00013176,1016039.441,0.00013176,2617.811041,5.79E+02,
1587,1033084.339,1033084.339,0.00032609,1033084.339,0.00032609,154.221064,3.47E+01,
1588,355590.2351,355590.2351,4.63E-05,355590.2351,4.63E-05,2970.707561,2.30E+02,
1589,1326499.634,1325242.15,1257.484318,1325242.15,1257.484318,898.2512425,2.59E+02,
1590,1044378.021,1044378.021,-0.00033831,1044378.021,-0.00033831,3446.204584,7.84E+02,
1591,1176491.119,1175877.879,613.2400448,1175877.879,613.2400448,1512.106275,3.87E+02,
1600,10871.69294,10871.69294,-9.10E-07,10871.69294,-9.10E-07,2556.544586,6.05E+00,
1601,14290.3676,14290.3676,-3.11E-06,14290.3676,-3.11E-06,1733.13809,5.39E+00,
1602,13662.43108,13662.43108,-2.10E-07,13662.43108,-2.10E-07,2669.709409,7.94E+00,
1603,33298.23771,33298.23771,-2.20E-07,33298.23771,-2.20E-07,1576.704691,1.14E+01,
1604,30849.65459,30849.65459,3.98E-06,30849.65459,3.98E-06,3378.507242,2.27E+01,
1605,416.6828021,416.6828021,0,416.6828021,0,1274.837162,1.16E-01,
1606,41308.47301,41308.47301,2.92E-06,41308.47301,2.92E-06,1822.196567,1.64E+01,
1607,92607.79013,92607.79013,-1.85E-06,92607.79013,-1.85E-06,1483.103554,2.99E+01,
1608,10747.53992,10747.53992,1.70E-06,10747.53992,1.70E-06,1218.053048,2.85E+00,
1609,176161.8234,176161.8234,3.05E-05,176161.8234,3.05E-05,1143.20565,4.38E+01,
1612,290.5788461,290.5788461,-2.00E-08,290.5788461,-2.00E-08,311.1914325,1.97E-02,
1613,290.5788461,290.5788461,-2.00E-08,290.5788461,-2.00E-08,,0.00E+00,
1614,229.2911926,229.2911926,0,229.2911926,0,,0.00E+00,
1615,1175.776288,1175.776288,4.00E-07,1175.776288,4.00E-07,3074.369205,7.87E-01,
1616,10093.03157,10093.03157,1.40E-06,10093.03157,1.40E-06,2179.862511,4.79E+00,
1617,11306.13678,11306.13678,-1.10E-07,11306.13678,-1.10E-07,2181.341681,5.37E+00,
1618,18747.75196,18747.75196,-3.31E-06,18747.75196,-3.31E-06,2852.754639,1.16E+01,
1619,129278.5781,129278.5781,3.95E-06,129278.5781,3.95E-06,1716.908044,4.83E+01,
1620,265101.5966,265101.5966,3.27E-05,265101.5966,3.27E-05,851.6293125,4.92E+01,
1621,83087.01022,83087.01022,-1.50E-06,83087.01022,-1.50E-06,2058.232754,3.72E+01,
1622,23453.65933,23453.65933,2.78E-06,23453.65933,2.78E-06,3297.965807,1.68E+01,
1623,33532.39876,33532.39876,-2.92E-06,33532.39876,-2.92E-06,16.718015,1.22E-01,
1624,116836.0661,116836.0661,-2.11E-05,116836.0661,-2.11E-05,3423.356886,8.71E+01,
1625,539867.1477,539867.1477,-9.76E-06,539867.1477,-9.76E-06,394.2543827,4.63E+01,
1626,83826.86731,83826.86731,-4.68E-06,83826.86731,-4.68E-06,1202.095348,2.19E+01,
1627,672268.0689,672268.0689,4.28E-05,672268.0689,4.28E-05,545.4987836,7.98E+01,
1628,333408.5846,333408.5846,-2.31E-05,333408.5846,-2.31E-05,4186.367406,3.04E+02,
1629,298413.951,298413.951,1.76E-06,298413.951,1.76E-06,2660.811952,1.73E+02,
1630,458677.1619,458677.1619,-3.76E-05,458677.1619,-3.76E-05,2045.334248,2.04E+02,
1631,622913.546,622913.546,-3.44E-05,622913.546,-3.44E-05,3688.653892,5.00E+02,
1632,190069.6347,190069.6347,3.70E-05,190069.6347,3.70E-05,2670.735104,1.11E+02,
1633,204479.9522,204479.9522,1.81E-05,204479.9522,1.81E-05,1008.002611,4.49E+01,
1634,259052.2012,259052.2012,1.89E-05,259052.2012,1.89E-05,2665.918823,1.50E+02,
1635,557121.4858,557121.4858,-2.80E-05,557121.4858,-2.80E-05,819.5166308,9.94E+01,
1637,33742.06663,33742.06663,4.82E-06,33742.06663,4.82E-06,1450.872333,1.07E+01,
1638,37205.37608,37205.37608,1.27E-07,37205.37608,1.27E-07,3253.025728,2.64E+01,
1639,77454.28644,77454.28644,4.40E-06,77454.28644,4.40E-06,2372.426354,4.00E+01,
1640,250726.2386,250726.2386,3.29E-05,250726.2386,3.29E-05,997.4408047,5.45E+01,
1641,69596.96294,69596.96294,7.97E-07,69596.96294,7.97E-07,1428.859099,2.17E+01,
1642,89832.32818,89832.32818,8.97E-07,89832.32818,8.97E-07,2826.810153,5.53E+01,
1643,174031.2381,174031.2381,4.52E-05,174031.2381,4.52E-05,2470.485305,9.36E+01,
1644,137673.2305,137673.2305,-4.06E-05,137673.2305,-4.06E-05,2320.395073,6.96E+01,
1645,276533.2217,276533.2217,-3.37E-05,276533.2217,-3.37E-05,1998.68515,1.20E+02,
1700,320873.5293,320873.5293,-4.98E-05,320873.5293,-4.98E-05,1193.899672,8.34E+01,
1701,696389.7679,696389.7679,-1.96E-05,696389.7679,-1.96E-05,2765.912244,4.19E+02,
1702,39439.40378,39439.40378,2.50E-06,39439.40378,2.50E-06,3081.788006,2.65E+01,
1703,821667.7704,821054.5304,613.2400256,821054.5304,613.2400256,2611.086123,4.67E+02,
1704,320964.5446,320964.5446,2.43E-05,320964.5446,2.43E-05,2733.224133,1.91E+02,
1705,785874.844,785874.844,-3.75E-06,785874.844,-3.75E-06,2692.499717,4.61E+02,
1706,672143.1561,672143.1561,-3.67E-05,672143.1561,-3.67E-05,3094.153084,4.53E+02,
1707,275086.6414,275086.6414,-4.72E-05,275086.6414,-4.72E-05,2020.205536,1.21E+02,
1708,638715.7631,638715.7631,1.62E-05,638715.7631,1.62E-05,1954.231485,2.72E+02,
1710,702542.8009,702542.8009,-3.19E-05,702542.8009,-3.19E-05,4241.933941,6.49E+02,
1711,879359.1652,879359.1652,-3.50E-06,879359.1652,-3.50E-06,3411.998579,6.53E+02,
1712,793111.0677,791574.6136,1536.454096,791574.6136,1536.454096,3267.775395,5.64E+02,
1713,715708.2959,715708.2959,8.80E-06,715708.2959,8.80E-06,4026.702367,6.27E+02,
1714,1028993.802,1028993.802,-0.00014064,1028993.802,-0.00014064,2778.707167,6.23E+02,
1715,220652.4833,220652.4833,-1.49E-05,220652.4833,-1.49E-05,1388.904595,6.67E+01,
1716,883977.5016,883977.5016,-2.96E-05,883977.5016,-2.96E-05,3448.081819,6.64E+02,
1717,566977.7111,566977.7111,-4.34E-05,566977.7111,-4.34E-05,1511.896137,1.87E+02,
1720,270048.4311,270048.4311,2.22E-05,270048.4311,2.22E-05,3296.563265,1.94E+02,
1721,664513.9076,664513.9076,-2.70E-05,664513.9076,-2.70E-05,1622.364429,2.35E+02,
1722,422345.5816,422345.5816,-4.74E-05,422345.5816,-4.74E-05,1480.47939,1.36E+02,
1723,63700.50064,63700.50064,-2.51E-06,63700.50064,-2.51E-06,1693.543894,2.35E+01,
1724,413412.7912,413412.7912,-1.87E-05,413412.7912,-1.87E-05,3403.262789,3.06E+02,
1725,243948.6984,243948.6984,-2.78E-05,243948.6984,-2.78E-05,3683.192522,1.96E+02,
1726,585690.0908,585690.0908,2.47E-05,585690.0908,2.47E-05,1833.593711,2.34E+02,
1729,16888.03798,16888.03798,-2.20E-06,16888.03798,-2.20E-06,3265.005046,1.20E+01,
1730,28369.92865,28369.92865,-3.81E-06,28369.92865,-3.81E-06,4154.454886,2.57E+01,
1731,101704.4599,101704.4599,2.09E-05,101704.4599,2.09E-05,3518.775377,7.79E+01,
1732,363306.2757,363306.2757,3.27E-05,363306.2757,3.27E-05,3022.23785,2.39E+02,
1733,22290.33118,22290.33118,-4.41E-06,22290.33118,-4.41E-06,2223.270082,1.08E+01,
1734,121780.4619,121780.4619,2.68E-06,121780.4619,2.68E-06,1334.125388,3.54E+01,
1735,25834.19731,25834.19731,1.49E-06,25834.19731,1.49E-06,2242.690381,1.26E+01,
1736,481020.7745,481020.7745,6.98E-06,481020.7745,6.98E-06,1432.44099,1.50E+02,
1739,2995.895639,2995.895639,-1.00E-07,2995.895639,-1.00E-07,,0.00E+00,
1740,148288.3648,148288.3648,4.69E-05,148288.3648,4.69E-05,2484.594362,8.02E+01,
1741,56266.22782,56266.22782,-1.01E-06,56266.22782,-1.01E-06,2198.981679,2.69E+01,
1742,649220.3939,649220.3939,1.92E-05,649220.3939,1.92E-05,2528.923456,3.57E+02,
1743,213325.0264,213325.0264,4.38E-05,213325.0264,4.38E-05,3280.556258,1.52E+02,
1744,227698.5246,227698.5246,4.52E-05,227698.5246,4.52E-05,1548.653188,7.68E+01,
1745,135253.2456,135253.2456,3.33E-05,135253.2456,3.33E-05,3565.644733,1.05E+02,
1748,21025.73464,21025.73464,8.90E-07,21025.73464,8.90E-07,2447.923182,1.12E+01,
1749,112881.3218,112881.3218,1.22E-05,112881.3218,1.22E-05,3076.673978,7.56E+01,
1750,64424.60016,64424.60016,4.08E-06,64424.60016,4.08E-06,1221.458651,1.71E+01,
1751,536491.1053,536491.1053,2.71E-05,536491.1053,2.71E-05,2721.978867,3.18E+02,
1752,149611.0872,149611.0872,-3.83E-05,149611.0872,-3.83E-05,2091.871494,6.81E+01,
1753,641818.4828,641818.4828,1.34E-06,641818.4828,1.34E-06,2015.459277,2.82E+02,
1754,98373.85863,98373.85863,-3.20E-07,98373.85863,-3.20E-07,3032.092567,6.49E+01,
