num_opportunities,EMP_2016,,,ERP_2016,,
518,1087121.533660202,1087121.533660202,0,1007.119856,683.1365313,
519,984017.6497,984017.6497,-4.82E-05,2080.351257,1277.284998,
520,1033573.341109472,1033573.341109472,0,2383.700569,1537.2385,
521,958816.4255,958816.4255,-3.64E-05,2291.915717,1371.141771,
522,844952.8101,844952.8101,3.1E-05,1967.840995,1037.458449,
523,906475.2847,906475.2847,-2.92E-05,3279.019744,1854.591447,
524,740268.5001,739122.3635,1146.136561,2702.023151,1248.034494,
525,1160834.836831492,1160834.836831492,0,1559.752131,1129.728992,
527,759261.5372,755623.9311,3637.606118,2.87702556,1.362960826,
530,832358.0555,832003.8734106501,354.1821254,1538.118538,798.8187441,
531,966621.3605,966621.3605,3.7702E-05,2010.809879,1212.762199,
532,855764.6883,855764.6883,-8.53E-06,2330.754603,1244.512222,
533,767721.8767,767721.8767,-3.08E-05,2165.268005,1037.203153,
534,1141921.376768192,1141921.376768192,0,1511.870197,1077.206493,
535,950995.4326,950995.4326,-2.85E-05,868.6523493,515.4335493,
536,1024634.5656298021,1024634.5656298021,0,492.0863265,314.5998807,
537,1219656.854747482,1219656.854747482,0,1091.697457,830.7841707,
538,771253.8832,771253.8832,-3.75E-05,1767.558827,850.5884748,
539,1272131.284520562,1272131.284520562,0,1566.52546,1243.419415,
540,699665.8392,653720.5399,45945.29933,2089.486246,912.1755779,
541,1100117.198371602,1100117.198371602,0,1364.232267,936.430445,
542,806393.8131,806393.8131,2.015E-05,1431.665336,720.339036,
543,724508.6924,711747.6352,12761.05716,1124.40323,508.2927771,
