num_opportunities,EMP_2016,,,,,
3856,70730.93763,-1.336E-06,,70730.93763,70730.93763,0
3857,68297.78903,-2.756E-06,,68297.78903,68297.78903,0
3858,59423.36667,2.554E-06,,59423.36667,59423.36667,0
3859,70319.05982,2.944E-06,,70319.05982,70319.05982,0
3860,48368.76879,4.44001E-07,,48368.76879,48368.76879,0
3861,66995.77167,4.844E-06,,66995.77167,66995.77167,0
3862,48556.53221,1.754E-06,,48556.53221,48556.53221,0
3863,84277.05689,-3.89601E-06,,84277.05689,84277.05689,0
3864,41963.98568,2.054E-06,,41963.98568,41963.98568,0
3865,61280.375222004004,0,,61280.375222004004,61280.375222004004,0
3866,269180.7241494147,0,,269180.7241494147,269180.7241494147,0
3867,227192.1858,2.8934E-05,,227192.1858,227192.1858,0
3868,216172.692,2.9934E-05,,216172.692,216172.692,0
3869,141640.2042,4.8234E-05,,141640.2042,141640.2042,0
3870,135336.7617,-1.3186E-05,,135336.7617,135336.7617,0
3875,82990.51025,-6.96004E-07,,82990.51025,82990.51025,0
3900,241606.2462,-1.839E-05,,241606.2462,241606.2462,0
3901,197720.4322,-3.809E-05,,197720.4322,197720.4322,0
3902,316328.594,6.10016E-07,,316328.594,316328.594,0
3903,356563.0406,-2E-05,,356563.0406,356563.0406,0
3905,134357.7155,2.8985E-05,,134357.7155,134357.7155,0
3906,320740.0715,-1.6488E-05,,320740.0715,320740.0715,0
3907,109840.0919,4.5575E-05,,109840.0919,109840.0919,0
3908,80638.70533,1.213E-06,,80638.70533,80638.70533,0
3909,161747.8886,-3.858E-05,,161747.8886,161747.8886,0
3910,163917.1552,9.29998E-06,,163917.1552,163917.1552,0
3911,77729.49124,2.12996E-07,,77729.49124,77729.49124,0
3912,105384.581,-1.0437E-05,,105384.581,105384.581,0
3913,342134.5106,2.6935E-05,,342134.5106,342134.5106,0
3914,164149.1814,-1.309E-05,,164149.1814,164149.1814,0
3915,136890.7312,3.764E-05,,136890.7312,136890.7312,0
3916,198070.1336,-9.74999E-06,,198070.1336,198070.1336,0
3917,198881.2995,-2.91999E-06,,198881.2995,198881.2995,0
3918,84760.93803,-4.14501E-06,,84760.93803,84760.93803,0
3919,58229.51546,2.588E-06,,58229.51546,58229.51546,0
3920,87163.49265,-8.52E-07,,87163.49265,87163.49265,0
3921,70614.70715,1.89799E-06,,70614.70715,70614.70715,0
3922,126391.3301,-4.56201E-06,,126391.3301,126391.3301,0
3923,101759.6559,-3.9937E-05,,101759.6559,101759.6559,0
3924,144570.6541,4.1588E-05,,144570.6541,144570.6541,0
3925,59700.43034,4.095E-06,,59700.43034,59700.43034,0
3926,117893.2465,-4.9072E-05,,117893.2465,117893.2465,0
3927,256729.5964,-4.5352E-05,,256729.5964,256729.5964,0
3928,129244.8848,3.2898E-05,,129244.8848,129244.8848,0
3929,104118.9243,-2.3717E-05,,104118.9243,104118.9243,0
3930,147578.9205,-3.2957E-05,,147578.9205,147578.9205,0
3931,4400.615653,4.8E-07,,4400.615653,4400.615653,0
3933,22224.69174,-4.925E-06,,22224.69174,22224.69174,0
3934,30338.81882,-1.555E-06,,30338.81882,30338.81882,0
3935,7993.93245,3.05E-07,,7993.93245,7993.93245,0
3936,192.4812353,-1E-08,,192.4812353,192.4812353,0
3937,58105.71001,2.345E-06,,58105.71001,58105.71001,0
3938,21317.51382,2.74998E-07,,21317.51382,21317.51382,0
3939,84560.79424638199,0,,84560.79424638199,84560.79424638199,0
3940,52864.70539,2.085E-06,,52864.70539,52864.70539,0
3941,30725.83884,-4.335E-06,,30725.83884,30725.83884,0
3942,1768.628345,3.49999E-08,,1768.628345,1768.628345,0
3943,49732.1066,2.48001E-07,,49732.1066,49732.1066,0
3944,79683.34541,3.568E-06,,79683.34541,79683.34541,0
3945,4114.834333055001,0,,4114.834333055001,4114.834333055001,0
3946,39391.74396,1.608E-06,,39391.74396,39391.74396,0
3947,956.7023762,1E-08,,956.7023762,956.7023762,0
3948,201792.1205,-4.0425E-05,,201792.1205,201792.1205,0
3949,82052.02086084199,0,,82052.02086084199,82052.02086084199,0
3950,2391.879162,-1.2E-07,,2391.879162,2391.879162,0
3951,4621.008133,3.54999E-07,,4621.008133,4621.008133,0
3952,118583.8839,2.2935E-05,,118583.8839,118583.8839,0
3953,96245.82803,-3.0201E-07,,96245.82803,96245.82803,0
3954,3736.364124,4.45E-07,,3736.364124,3736.364124,0
3955,32382.26601,-4.412E-06,,32382.26601,32382.26601,0
3956,15822.67222,-2.425E-06,,15822.67222,15822.67222,0
3957,75280.78435,-3.272E-06,,75280.78435,75280.78435,0
3958,155045.432,-2.4912E-05,,155045.432,155045.432,0
3959,75548.82324,3.718E-06,,75548.82324,75548.82324,0
3960,68665.68986,-7.51999E-07,,68665.68986,68665.68986,0
3961,6242.151767,1.8E-07,,6242.151767,6242.151767,0
3962,74335.33436,-2.79199E-06,,74335.33436,74335.33436,0
3963,102131.9128,-4.6532E-05,,102131.9128,102131.9128,0
3964,36256.29869,1.988E-06,,36256.29869,36256.29869,0
3965,1495.248655,3.8E-07,,1495.248655,1495.248655,0
3966,744.7403796,3E-08,,744.7403796,744.7403796,0
3967,36.99646013,0,,36.99646013,36.99646013,0
3968,18061.56633,-4.21E-06,,18061.56633,18061.56633,0
3969,331.8118051,4E-08,,331.8118051,331.8118051,0
3970,25663.31303,-2.77E-06,,25663.31303,25663.31303,0
3971,52977.594337197996,0,,52977.594337197996,52977.594337197996,0
3972,132692.6963,3.4245E-05,,132692.6963,132692.6963,0
3973,142251.177,-1.2965E-05,,142251.177,142251.177,0
3974,42440.18147,4.538E-06,,42440.18147,42440.18147,0
4000,55518.12693,1.26E-06,,55518.12693,55518.12693,0
4001,41788.00549,6.59995E-07,,41788.00549,41788.00549,0
4002,53416.42425,7.60003E-07,,53416.42425,53416.42425,0
4003,59483.17941,4.37001E-06,,59483.17941,59483.17941,0
4004,52397.60739,1.86E-06,,52397.60739,52397.60739,0
4005,75051.41139,3.56001E-06,,75051.41139,75051.41139,0
4008,98862.05311,-2.09999E-06,,98862.05311,98862.05311,0
4009,48223.16388,4.59E-06,,48223.16388,48223.16388,0
4010,58475.42887,1.53E-06,,58475.42887,58475.42887,0
4011,39646.80522,4.29995E-07,,39646.80522,39646.80522,0
4012,36884.48071,4.83E-06,,36884.48071,36884.48071,0
4015,47212.27176,4.45999E-06,,47212.27176,47212.27176,0
4016,47912.63315,3.66E-06,,47912.63315,47912.63315,0
4017,45107.09583,4.66E-06,,45107.09583,45107.09583,0
4018,48725.80771,8.59996E-07,,48725.80771,48725.80771,0
4019,73400.04024,-3.25E-06,,73400.04024,73400.04024,0
4020,50077.61031,-1.69995E-07,,50077.61031,50077.61031,0
4021,62970.39352,-4.39999E-07,,62970.39352,62970.39352,0
4024,23334.74479,7.49998E-07,,23334.74479,23334.74479,0
4025,6384.883715,-9E-08,,6384.883715,6384.883715,0
4026,31285.08483,-3.84E-06,,31285.08483,31285.08483,0
4027,48193.94388,3.66E-06,,48193.94388,48193.94388,0
4028,60151.60891,-4.91001E-06,,60151.60891,60151.60891,0
4029,67775.46225,-7.2E-07,,67775.46225,67775.46225,0
4032,99332.03318,6.79996E-07,,99332.03318,99332.03318,0
4033,48491.00495,-1.74E-06,,48491.00495,48491.00495,0
4034,91678.68501,1.73E-06,,91678.68501,91678.68501,0
4035,181367.7975,-3.26E-05,,181367.7975,181367.7975,0
4036,96390.18793,-4.57E-06,,96390.18793,96390.18793,0
4037,258184.7438,7.71001E-06,,258184.7438,258184.7438,0
4038,176683.06257819998,0,,176683.06257819998,176683.06257819998,0
4039,97198.27387,-4.27E-06,,97198.27387,97198.27387,0
4040,198049.4517,-3.61999E-06,,198049.4517,198049.4517,0
4043,42802.90051,-3.68E-06,,42802.90051,42802.90051,0
4044,94055.77968,6.19999E-07,,94055.77968,94055.77968,0
4045,44217.12019,2.19E-06,,44217.12019,44217.12019,0
4046,13654.40722,2.57E-06,,13654.40722,13654.40722,0
4047,10885.928820704909,0,,10885.928820704909,10885.928820704909,0
4048,134901.7011,3.088E-05,,134901.7011,134901.7011,0
4049,156891.3419,-3.22E-05,,156891.3419,156891.3419,0
4050,21154.54241,-4.9E-06,,21154.54241,21154.54241,0
4051,234270.0987,3.802E-05,,234270.0987,234270.0987,0
4052,282722.9165,-3.6585E-05,,282722.9165,282722.9165,0
4053,105501.9526,-2.392E-05,,105501.9526,105501.9526,0
4054,170807.302,2.42E-05,,170807.302,170807.302,0
4055,34588.2508,3.32E-06,,34588.2508,34588.2508,0
4056,91523.43666,3.10999E-06,,91523.43666,91523.43666,0
4057,66446.84602,1.79E-06,,66446.84602,66446.84602,0
4058,44604.31442,2.29E-06,,44604.31442,44604.31442,0
4059,55877.63806,4.78001E-06,,55877.63806,55877.63806,0
4060,51900.78794,1.22E-06,,51900.78794,51900.78794,0
4100,107480.7636,3.5205E-05,,107480.7636,107480.7636,0
4101,199345.979,-2.462E-05,,199345.979,199345.979,0
4102,207156.6603,4.7675E-05,,207156.6603,207156.6603,0
4103,241806.5621,1.6705E-05,,241806.5621,241806.5621,0
4104,275340.5401,-2.6545E-05,,275340.5401,275340.5401,0
4105,1001158.9174987937,0,,1001158.9174987937,999372.2676533837,1786.649845
4106,321663.0752466257,0,,321663.0752466257,321663.0752466257,0
4107,980887.3550639437,0,,980887.3550639437,955875.8395005336,25011.51556
4108,378580.2466076957,0,,378580.2466076957,378580.2466076957,0
4109,547703.4935075557,0,,547703.4935075557,540878.4568665557,6825.036641
4110,260579.3083904157,0,,260579.3083904157,260579.3083904157,0
4111,706687.3707245537,0,,706687.3707245537,682138.5461055537,24548.82462
4112,603124.7724305987,0,,603124.7724305987,591986.5268615987,11138.24557
4113,61137.4196,2.4E-06,,61137.4196,61137.4196,0
4114,91919.23996,3.75E-06,,91919.23996,91919.23996,0
4115,225985.8143,-1.4872E-05,,225985.8143,225985.8143,0
4116,165477.972,1.25E-05,,165477.972,165477.972,0
4117,153073.7418,1.159E-05,,153073.7418,153073.7418,0
4118,293192.4545,6.63003E-06,,293192.4545,293192.4545,0
4119,222484.09038102502,0,,222484.09038102502,222484.09038102502,0
4120,203885.0952,1.538E-05,,203885.0952,203885.0952,0
4121,187280.3273,-1.382E-05,,187280.3273,187280.3273,0
4122,317699.3441851457,0,,317699.3441851457,317699.3441851457,0
4123,171345.1628,-1.66E-05,,171345.1628,171345.1628,0
4124,100542.7953,4.072E-05,,100542.7953,100542.7953,0
4125,190399.2207578807,0,,190399.2207578807,190399.2207578807,0
4126,121295.6887,3.17E-06,,121295.6887,121295.6887,0
4127,69249.32244,-2.33001E-06,,69249.32244,69249.32244,0
4128,128480.4908639207,0,,128480.4908639207,128480.4908639207,0
4129,89565.66252,2.07E-06,,89565.66252,89565.66252,0
4132,62261.11364,-2.90005E-07,,62261.11364,62261.11364,0
4133,95475.82138,-3.81999E-06,,95475.82138,95475.82138,0
4134,260501.6915,4.2815E-05,,260501.6915,260501.6915,0
4135,43716.10287,4.22999E-06,,43716.10287,43716.10287,0
4136,202678.1997,-2.107E-05,,202678.1997,202678.1997,0
4137,77875.68989,-3.47999E-06,,77875.68989,77875.68989,0
4138,67668.89516,4.72E-06,,67668.89516,67668.89516,0
4140,189507.8871,1.5695E-05,,189507.8871,189507.8871,0
4141,188279.7975,3.925E-06,,188279.7975,188279.7975,0
4142,235350.313,3.49E-05,,235350.313,235350.313,0
4143,215924.1733,-3.3775E-05,,215924.1733,215924.1733,0
4144,189363.9857,3.19502E-06,,189363.9857,189363.9857,0
4145,394123.9483,2.735E-06,,394123.9483,394123.9483,0
4146,444805.8172,4.974E-05,,444805.8172,444805.8172,0
4147,199498.2541,7.525E-06,,199498.2541,199498.2541,0
4148,612568.2063,3.461E-05,,612568.2063,587478.5323,25089.67405
4149,258218.5617,-4.375E-06,,258218.5617,258218.5617,0
4150,670553.6225895376,0,,670553.6225895376,661159.0083615377,9394.614228
4151,337422.8799,6.02001E-06,,337422.8799,334896.1891,2526.690758
4154,344049.9843704457,0,,344049.9843704457,344049.9843704457,0
4155,504350.1764219357,0,,504350.1764219357,490567.3649812357,13782.81144
4156,157289.2272761107,0,,157289.2272761107,157289.2272761107,0
4157,387857.3911,-3.336E-05,,387857.3911,383143.7842,4713.606822
4158,213963.4841039407,0,,213963.4841039407,213963.4841039407,0
4159,158926.4048489207,0,,158926.4048489207,158926.4048489207,0
4160,42394.3406,3.17E-06,,42394.3406,42394.3406,0
4161,177438.0300656107,0,,177438.0300656107,177438.0300656107,0
4162,175134.3416296007,0,,175134.3416296007,175134.3416296007,0
4163,6050.707600199999,0,,6050.707600199999,6050.707600199999,0
4200,330.704294,0,,330.704294,330.704294,0
4201,93.72798057,0,,93.72798057,93.72798057,0
4205,410.2356743,0,,410.2356743,410.2356743,0
4206,362.5689864,0,,362.5689864,362.5689864,0
4207,431.0355305,0,,431.0355305,431.0355305,0
4208,357.9583391,0,,357.9583391,357.9583391,0
4209,4816.356003,0,,4816.356003,4816.356003,0
4210,371.7434841,0,,371.7434841,371.7434841,0
4211,5224.298196,0,,5224.298196,5224.298196,0
4212,4816.356003,0,,4816.356003,4816.356003,0
4213,735.2104648,0,,735.2104648,735.2104648,0
4214,4991.391883,-5E-07,,4991.391883,4991.391883,0
4300,529.7817217,0,,529.7817217,529.7817217,0
4301,297.0253067,0,,297.0253067,297.0253067,0
4302,1076.121259,0,,1076.121259,1076.121259,0
4303,214.7084827,0,,214.7084827,214.7084827,0
4304,730.0720075,0,,730.0720075,730.0720075,0
4305,445.55026,0,,445.55026,445.55026,0
4306,381.4356276,0,,381.4356276,381.4356276,0
4307,437.9096486,0,,437.9096486,437.9096486,0
4308,3059.779874,-1.03E-07,,3059.779874,3059.779874,0
4309,712.6451055,0,,712.6451055,712.6451055,0
4310,175614.8341,-3.4528E-05,,175614.8341,175614.8341,0
4311,10682.926397057001,0,,10682.926397057001,10682.926397057001,0
4312,156221.2659,-4.028E-06,,156221.2659,156221.2659,0
4315,136.9400243,0,,136.9400243,136.9400243,0
4316,604.5212414,0,,604.5212414,604.5212414,0
4317,1231.822668,0,,1231.822668,1231.822668,0
4400,4884.083174,2E-07,,4884.083174,4884.083174,0
4401,321.7207296,0,,321.7207296,321.7207296,0
4402,189.4707995,0,,189.4707995,189.4707995,0
4403,486.12950309999997,0,,486.12950309999997,486.12950309999997,0
4404,12003.66423,2.81E-06,,12003.66423,12003.66423,0
4405,4646.227248,-4.8E-07,,4646.227248,4646.227248,0
4406,57324.63001,-5.44998E-07,,57324.63001,57324.63001,0
4407,19392.341789564998,0,,19392.341789564998,19392.341789564998,0
4408,9927.74514,-2.80015E-08,,9927.74514,9927.74514,0
4423,4438.796431,-4.98E-07,,4438.796431,4438.796431,0
4424,20635.39834,9.64999E-07,,20635.39834,20635.39834,0
4425,2183.015322,3.67E-07,,2183.015322,2183.015322,0
4426,7387.502738,-2.53001E-07,,7387.502738,7387.502738,0
4427,1885.332984,-9.99989E-09,,1885.332984,1885.332984,0
4428,12154.91162,4.32E-06,,12154.91162,12154.91162,0
4429,35394.36479,-4.155E-06,,35394.36479,35394.36479,0
4430,35490.09954,7.34995E-07,,35490.09954,35490.09954,0
4431,19192.47842,3.2E-07,,19192.47842,19192.47842,0
4432,61266.53411,-1.647E-06,,61266.53411,61266.53411,0
4433,115094.8004,-2.5978E-05,,115094.8004,115094.8004,0
4434,56936.49962,9.22999E-07,,56936.49962,56936.49962,0
4435,104499.6581,-6.86001E-06,,104499.6581,104499.6581,0
4436,163853.3037,3.2042E-05,,163853.3037,163853.3037,0
4437,98454.79647,-1.23E-06,,98454.79647,98454.79647,0
4438,259821.0097,4.892E-06,,259821.0097,259821.0097,0
4439,74026.08122,-3.29994E-07,,74026.08122,74026.08122,0
4440,93641.40655936999,0,,93641.40655936999,93641.40655936999,0
4441,147049.8091,-4.265E-05,,147049.8091,147049.8091,0
4442,111951.5977,4.354E-05,,111951.5977,111951.5977,0
4443,52314.406388122996,0,,52314.406388122996,52314.406388122996,0
4444,377418.4511,-7.58801E-06,,377418.4511,377418.4511,0
4445,237167.7,7.80998E-06,,237167.7,237167.7,0
4446,377377.1989,-2.87E-05,,377377.1989,377377.1989,0
4447,339372.5535,3.991E-05,,339372.5535,339372.5535,0
4448,495290.5008,2.937E-05,,495290.5008,495290.5008,0
4449,62110.29385,-2.87E-07,,62110.29385,62110.29385,0
4499,871014.419,-1.308E-05,,871014.419,871014.419,0
4500,548496.5509,4.35499E-05,,548496.5509,548496.5509,0
4501,340323.9929,-2.7898E-05,,340323.9929,340323.9929,0
4502,761416.5555,-2.4458E-05,,761416.5555,761416.5555,0
4503,389830.1396,3.012E-05,,389830.1396,389830.1396,0
4504,252421.3314,-2.4578E-05,,252421.3314,252421.3314,0
4505,841541.4887,4.475E-05,,841541.4887,841541.4887,0
4506,477022.0763,2.0402E-05,,477022.0763,477022.0763,0
4507,281137.3178,-3.8308E-05,,281137.3178,281137.3178,0
4508,409454.1134,-2.7518E-05,,409454.1134,409454.1134,0
4509,361102.18,2.5482E-05,,361102.18,361102.18,0
4511,343236.6133,1.977E-05,,343236.6133,343236.6133,0
4512,93475.64291,4.36E-06,,93475.64291,93475.64291,0
4513,201644.1008,-3.587E-05,,201644.1008,201644.1008,0
4514,678562.8923,-3.49149E-05,,678562.8923,678562.8923,0
4515,574889.547,4.91249E-05,,574889.547,574889.547,0
4516,495843.9865,-1.4235E-05,,495843.9865,495843.9865,0
4517,461884.5189,-3.847E-05,,461884.5189,461884.5189,0
4518,262480.107,2.457E-05,,262480.107,262480.107,0
4519,226169.877,-1.312E-05,,226169.877,226169.877,0
4520,341987.4666,-1.216E-05,,341987.4666,341987.4666,0
4521,217921.7742,-1.577E-05,,217921.7742,217921.7742,0
4522,261862.423,-4.121E-05,,261862.423,261862.423,0
4523,255528.2299,-4.386E-05,,255528.2299,255528.2299,0
4524,202581.7143,-1.0858E-05,,202581.7143,202581.7143,0
4525,278938.5402,5.43002E-06,,278938.5402,278938.5402,0
4526,611537.7601,1.631E-05,,611537.7601,611537.7601,0
4527,561801.617,3.42301E-05,,561801.617,561801.617,0
4528,84806.46938,-4.15799E-06,,84806.46938,84806.46938,0
4529,109919.6004,1.4972E-05,,109919.6004,109919.6004,0
4530,398156.3966,-3.866E-05,,398156.3966,398156.3966,0
4531,322649.3296,-2.316E-05,,322649.3296,322649.3296,0
4532,567653.8824,1.965E-05,,567653.8824,567653.8824,0
4533,963045.366,5.79993E-06,,963045.366,963045.366,0
4534,256362.4217,4.892E-05,,256362.4217,256362.4217,0
4535,541188.3072,6.06E-06,,541188.3072,541188.3072,0
4536,754472.4186,-4.09002E-06,,754472.4186,754472.4186,0
4537,404433.0581,-1.088E-05,,404433.0581,404433.0581,0
4538,456701.311,9.57999E-06,,456701.311,456701.311,0
4539,292520.5695,4.278E-05,,292520.5695,292520.5695,0
4540,453534.5656,4.152E-05,,453534.5656,453534.5656,0
4541,155689.2589,3.9812E-05,,155689.2589,155689.2589,0
4542,293300.6952,4.5012E-05,,293300.6952,293300.6952,0
4543,881600.1397,-2.15451E-05,,881600.1397,881600.1397,0
4544,555593.3638,-1.03004E-06,,555593.3638,555593.3638,0
4545,259903.8707,2.1932E-05,,259903.8707,259903.8707,0
4546,339965.3241,-4.253E-05,,339965.3241,339965.3241,0
4547,369113.7734,4.305E-05,,369113.7734,369113.7734,0
4548,419703.0631,1.55499E-05,,419703.0631,419703.0631,0
4549,278568.653,1.5232E-05,,278568.653,278568.653,0
4550,547994.0631,-4.291E-05,,547994.0631,547994.0631,0
4551,487674.6936,4.691E-05,,487674.6936,487674.6936,0
4552,242553.9456,-1.8018E-05,,242553.9456,242553.9456,0
4553,748111.7047,-3.177E-05,,748111.7047,748111.7047,0
4554,364183.5581,-1.085E-05,,364183.5581,364183.5581,0
4555,534184.2935,2.267E-05,,534184.2935,534184.2935,0
4556,55156.59914,-2.895E-06,,55156.59914,55156.59914,0
4557,36903.26029,-1.198E-06,,36903.26029,36903.26029,0
4558,65433.83883,-4.788E-06,,65433.83883,65433.83883,0
4559,503142.5032,2.7522E-05,,503142.5032,503142.5032,0
4560,407121.3314,1.9845E-05,,407121.3314,407121.3314,0
4561,94762.28948,3.09E-06,,94762.28948,94762.28948,0
4562,94191.47731,4.18999E-06,,94191.47731,94191.47731,0
4563,98728.46635,3.59E-06,,98728.46635,98728.46635,0
4564,145183.4979,4.298E-05,,145183.4979,145183.4979,0
4565,324252.2825,4.6835E-05,,324252.2825,324252.2825,0
4566,99336.72559,3.6E-06,,99336.72559,99336.72559,0
4567,169778.4166,-3.974E-05,,169778.4166,169778.4166,0
4568,152899.0938,-7.11001E-06,,152899.0938,152899.0938,0
4569,142646.2922,-4.412E-05,,142646.2922,142646.2922,0
4570,171639.0096,-2.246E-05,,171639.0096,171639.0096,0
4571,534296.4235,2.2215E-05,,534296.4235,534296.4235,0
4572,78483.06379,4.45E-06,,78483.06379,78483.06379,0
4573,796632.8658,1.697E-05,,796632.8658,796632.8658,0
4574,889799.703,4.918E-05,,889799.703,889799.703,0
4575,717467.7129,-3.033E-05,,717467.7129,712754.106,4713.606822
4576,176349.0188,4.6072E-05,,176349.0188,176349.0188,0
4577,304858.8365,-5.00795E-06,,304858.8365,304858.8365,0
4578,302729.828,2.2252E-05,,302729.828,302729.828,0
4579,724669.4401476519,0,,724669.4401476519,724669.4401476519,0
4580,207484.3731,3.012E-05,,207484.3731,207484.3731,0
4581,390787.1668,3.4885E-05,,390787.1668,386161.6702,4625.496627
4582,585916.8326,5.81006E-06,,585916.8326,585916.8326,0
4583,241067.6361,-4.387E-05,,241067.6361,241067.6361,0
4584,599389.5307,-1.449E-05,,599389.5307,599389.5307,0
4585,167894.8853,-1.096E-05,,167894.8853,167894.8853,0
4600,11.63821448,0,,11.63821448,11.63821448,0
4601,293.3818963,0,,293.3818963,293.3818963,0
4602,231.4195812,0,,231.4195812,231.4195812,0
4603,892.3219554,0,,892.3219554,892.3219554,0
4606,2687.172118,-3.9E-07,,2687.172118,2687.172118,0
4607,3113.037604,9.99989E-09,,3113.037604,3113.037604,0
4608,3663.851485,-9E-08,,3663.851485,3663.851485,0
4609,5236.783017,4.1E-07,,5236.783017,5236.783017,0
4610,4570.539506,4.1E-07,,4570.539506,4570.539506,0
4611,4675.884996,9.99989E-09,,4675.884996,4675.884996,0
4612,69558.72583,2.33001E-06,,69558.72583,69558.72583,0
4613,29340.42406,-4.59E-06,,29340.42406,29340.42406,0
4616,5.606710298,0,,5.606710298,5.606710298,0
4618,4.9458e-06,0,,4.9458e-06,4.9458e-06,0
4621,1767.02003,-5E-07,,1767.02003,1767.02003,0
4622,4500.749481,-9.99999E-08,,4500.749481,4500.749481,0
4623,2095.984086,3E-07,,2095.984086,2095.984086,0
4624,7520.042822400001,0,,7520.042822400001,7520.042822400001,0
4625,5344.460255,2E-07,,5344.460255,5344.460255,0
4626,5344.460255,2E-07,,5344.460255,5344.460255,0
4629,1680.512757,4E-07,,1680.512757,1680.512757,0
4630,3895.284577,3E-07,,3895.284577,3895.284577,0
4631,7707.436243550001,0,,7707.436243550001,7707.436243550001,0
4632,966.341236,-4.99999E-08,,966.341236,966.341236,0
4633,2157.017932,-3E-07,,2157.017932,2157.017932,0
4636,1684.8115477000001,0,,1684.8115477000001,1684.8115477000001,0
4637,1180.485484,3E-07,,1180.485484,1180.485484,0
4638,206.0310202,0,,206.0310202,206.0310202,0
4639,785.815781,0,,785.815781,785.815781,0
4640,6806.334081,-4.9E-07,,6806.334081,6806.334081,0
4641,5449.783236,0,,5449.783236,5449.783236,0
4642,3013.909686,3E-07,,3013.909686,3013.909686,0
4643,1082.977765,3.1E-07,,1082.977765,1082.977765,0
4644,3600.7949443999996,0,,3600.7949443999996,3600.7949443999996,0
4645,1686.984733,-3E-07,,1686.984733,1686.984733,0
4648,5876.058052,2E-07,,5876.058052,5876.058052,0
4649,5876.058052,2E-07,,5876.058052,5876.058052,0
4650,463.7043798,0,,463.7043798,463.7043798,0
4700,418.8127161,0,,418.8127161,418.8127161,0
4701,435.3980203,0,,435.3980203,435.3980203,0
4702,4991.391883,-5E-07,,4991.391883,4991.391883,0
4703,19508.12044,-1.79E-06,,19508.12044,19508.12044,0
4704,12548.09205,-3.19E-06,,12548.09205,12548.09205,0
4705,12810.05228,1.2E-06,,12810.05228,12810.05228,0
4706,3961.096592,2E-07,,3961.096592,3961.096592,0
4709,20209.7029,2.625E-06,,20209.7029,20209.7029,0
4710,24559.94654,3.315E-06,,24559.94654,24559.94654,0
4711,14096.59341,-2.49E-06,,14096.59341,14096.59341,0
4712,14267.55293,3.61E-06,,14267.55293,14267.55293,0
4713,7819.830213,-5E-07,,7819.830213,7819.830213,0
4714,14170.33806,2.6E-06,,14170.33806,14170.33806,0
4715,14267.55293,3.61E-06,,14267.55293,14267.55293,0
4716,1304.658102,2.9E-07,,1304.658102,1304.658102,0
4719,436.9673266,0,,436.9673266,436.9673266,0
4720,730.4967935,0,,730.4967935,730.4967935,0
4721,258.5295085,0,,258.5295085,258.5295085,0
4722,730.4967935,0,,730.4967935,730.4967935,0
4723,956.7023762,1E-08,,956.7023762,956.7023762,0
4900,41145.44719,-3.89999E-07,,41145.44719,41145.44719,0
4901,31733.49097,-2.49E-06,,31733.49097,31733.49097,0
4902,66872.82485,-3.90006E-07,,66872.82485,66872.82485,0
4903,84044.40709,-4.17999E-06,,84044.40709,84044.40709,0
4904,57368.76145,3.22E-06,,57368.76145,57368.76145,0
4905,95978.19041848001,0,,95978.19041848001,95978.19041848001,0
4906,76329.1589,-1.59E-06,,76329.1589,76329.1589,0
4907,120.9623172,0,,120.9623172,120.9623172,0
4909,907.9401902000001,0,,907.9401902000001,907.9401902000001,0
4910,17574.85929,-2.8E-06,,17574.85929,17574.85929,0
4911,672.6997093,0,,672.6997093,672.6997093,0
4912,1184.685002,1E-07,,1184.685002,1184.685002,0
4913,357.5879716,0,,357.5879716,357.5879716,0
4914,25780.799,6.00001E-07,,25780.799,25780.799,0
4915,30952.84222,3.90002E-07,,30952.84222,30952.84222,0
4916,42455.34717,-8.90002E-07,,42455.34717,42455.34717,0
4917,1246.20452,-1E-07,,1246.20452,1246.20452,0
4918,33227.0904,1.61E-06,,33227.0904,33227.0904,0
4919,5317.915996989999,0,,5317.915996989999,5317.915996989999,0
4920,24033.2437,-2.71E-06,,24033.2437,24033.2437,0
4922,21342.90122,-3E-06,,21342.90122,21342.90122,0
4923,63689.65146,1.63E-06,,63689.65146,63689.65146,0
4924,80838.93135,-7.7E-07,,80838.93135,80838.93135,0
4925,53687.39606,-2.07E-06,,53687.39606,53687.39606,0
4926,47696.60126,-4.17E-06,,47696.60126,47696.60126,0
4927,17981.57562,2.71E-06,,17981.57562,17981.57562,0
4930,34249.65998,1.00001E-07,,34249.65998,34249.65998,0
4931,31138.04083,2.3E-06,,31138.04083,31138.04083,0
4932,28931.16646,-3.5E-06,,28931.16646,28931.16646,0
4933,31940.20074,-1.3E-06,,31940.20074,31940.20074,0
4934,26035.35039,7.00002E-07,,26035.35039,26035.35039,0
4935,23144.96261,2.7E-06,,23144.96261,23144.96261,0
4936,30910.35078,2.21E-06,,30910.35078,30910.35078,0
4937,29553.59458,-1.5E-06,,29553.59458,29553.59458,0
4940,46254.54539,2.7E-06,,46254.54539,46254.54539,0
4941,45490.383,7.2E-07,,45490.383,45490.383,0
4942,42326.35121,1.32E-06,,42326.35121,42326.35121,0
4943,35391.09167,4.3E-06,,35391.09167,35391.09167,0
4944,35789.93274,-3.89999E-06,,35789.93274,35789.93274,0
4945,36620.04247,-1.88E-06,,36620.04247,36620.04247,0
4948,175010.1302,-7.94002E-06,,175010.1302,175010.1302,0
4949,175750.195,-6.73E-06,,175750.195,175750.195,0
